auct_id,gms_greater_avg,gms_transformed,listing_start_date_year_transformed,listing_end_date_year_transformed,listing_start_date_month_transformed,listing_end_date_month_transformed,listing_start_date_day_transformed,listing_end_date_day_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,dasy_between_weihnachten_2006_Mean__avg_transformed,days_between_weihnachten_2005_Mean__avg_transformed,qty_available_per_listing_Mean__avg_transformed,qty_available_per_listing_transformed,feedback_score_at_listing_time_transformed,start_price_transformed,buy_it_now_price_transformed,feedback_dif_transformed,buy_dif_transformed,start_dif_transformed,qty_dif_transformed,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,qty_available_per_listing_Invers_transformed,dasy_between_weihnachten_2006_Log10_transformed,listing_durtn_days_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,listing_durtn_days_Mean__avg_transformed,item_leaf_category_name_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,category_avg_gms_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,is_24_days_before_weihnachten_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,qty_available_per_listing_is_default_transformed,start_price_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,_contains_gen_transformed,_contains_1gen_transformed,_contains_2gen_transformed,_contains_3gen_transformed,_contains_4gen_transformed,_contains_5gen_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweiﬂt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed,Partition
9369,"F",-2.011327,2006,2006,-0.818583,-0.786657,-0.948621,-0.396237,-1.539263,-1.539263,0.676925,0.676925,1.000000,-0.078655,-0.291978,-0.541920,-0.503863,-0.273346,-0.132817,-0.088747,0.807188,-2.142387,-0.605404,-0.523740,0.148858,-1.636564,-0.108233,0.174606,0.000000,-0.324077,6,3,1,1,1,0,1,0,1,0,1,6.000000,6,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
6542,"F",-2.007022,2006,2006,-1.244638,-1.210860,0.800366,1.660251,-0.606888,-0.606888,0.486514,0.486514,,-0.078655,-0.278497,-0.541920,-0.503863,-0.219734,-0.081603,-0.168867,0.625030,-0.413995,-0.605404,-0.523740,0.148858,-0.561629,0.364994,0.679053,0.000000,0.732108,12,3,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9214,"F",-2.001210,2006,2006,-0.818583,-0.786657,-1.298419,-0.517207,-1.475692,-1.475692,0.527403,0.527403,9.000000,-0.078655,-0.266556,-0.541920,-0.503863,-0.623688,-0.169843,-0.281195,0.000000,-0.114393,-0.605404,-0.523740,0.148858,-1.558282,0.364994,0.679053,0.000000,0.401621,5,3,1,1,1,0,1,0,1,1,1,5.000000,6,2,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
14309,"F",-1.958374,2006,2006,-1.244638,-1.210860,0.800366,1.176371,-0.606888,-0.606888,0.671728,0.671728,,-0.078655,-0.244985,-0.541920,-0.503863,-0.288561,-0.680349,-0.542239,-0.101459,0.178611,-0.605404,-0.523740,0.148858,-0.561629,-0.581461,-0.591237,0.000000,0.970616,13,3,1,1,1,0,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7194,"F",-1.958159,2006,2006,-1.031611,-0.998759,-1.648216,-0.880116,-0.818792,-0.818792,0.617208,0.617208,,-0.078655,-0.287741,-0.541920,-0.503863,-0.367242,-0.057293,-0.094197,1.350090,-0.943874,-0.605404,-0.523740,0.148858,-0.793023,0.364994,0.679053,0.000000,0.181183,10,3,1,1,1,1,1,0,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
13814,"F",-1.957944,2006,2006,-1.244638,-1.210860,-0.832022,-0.033327,-0.310224,-0.310224,0.671728,0.671728,,-0.078655,-0.230733,-0.541920,-0.503863,-0.274254,-0.680349,-0.542239,-0.101459,0.305455,-0.605404,-0.523740,0.148858,-0.248991,0.364994,0.679053,0.000000,0.970616,13,3,1,1,1,0,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3345,"F",-1.955791,2005,2005,1.098661,1.122255,-1.065221,-0.275267,0.389057,0.389057,0.486514,0.486514,,-0.078655,-0.283504,-0.541920,-0.503863,-0.224761,-0.081603,-0.168867,0.625030,-0.630085,-0.605404,-0.523740,0.148858,0.441059,0.364994,0.679053,-0.710935,0.732108,12,3,1,0,1,1,1,0,1,0,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
12492,"F",-1.937280,2005,2005,1.098661,1.122255,-1.415018,-1.122056,0.452628,0.452628,0.671728,0.671728,,-0.078655,-0.268097,-0.541920,-0.503863,-0.311761,-0.680349,-0.542239,-0.101459,-0.144083,-0.605404,-0.523740,0.148858,0.500814,-0.581461,-0.591237,-0.475441,0.970616,13,3,1,1,1,1,1,0,1,0,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9900,"F",-1.936634,2006,2006,-0.818583,-0.786657,-0.015828,0.329582,-1.708786,-1.708786,0.486514,0.486514,,-0.078655,-0.251919,-0.541920,-0.503863,-0.193054,-0.081603,-0.168867,0.625030,0.102297,-0.605404,-0.523740,0.148858,-1.849316,-0.581461,-0.591237,0.000000,0.732108,12,3,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9769,"F",-1.930822,2006,2006,-0.818583,-0.786657,-0.365626,0.450552,-1.645215,-1.645215,0.486514,0.486514,,-0.078655,-0.214556,-0.541920,-0.503863,-0.155548,-0.081603,-0.168867,0.625030,0.417880,-0.605404,-0.523740,0.148858,-1.768840,0.364994,0.679053,0.000000,0.732108,12,3,1,0,1,0,1,0,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
15080,"F",-1.915108,2006,2006,-1.031611,-0.998759,-0.365626,0.813462,-1.051885,-1.051885,0.671728,0.671728,,-0.078655,-0.285815,-0.541920,-0.503863,-0.329547,-0.680349,-0.542239,-0.101459,-0.775880,-0.605404,-0.523740,0.148858,-1.055901,1.074836,1.213789,0.000000,0.970616,13,3,1,0,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8647,"F",-1.892937,2006,2006,-1.031611,-0.786657,0.916965,-1.243026,-1.284979,-1.284979,0.617208,0.617208,,-0.078655,-0.287356,-0.541920,-0.503863,-0.366855,-0.057293,-0.094197,1.350090,-0.905268,-0.605404,-0.523740,0.148858,-1.328124,1.074836,1.213789,0.000000,0.181183,10,3,1,1,1,1,1,0,1,0,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8047,"F",-1.872057,2006,2006,-1.031611,-0.998759,-0.249027,-0.275267,-1.073076,-1.073076,0.447976,0.447976,4.000000,-0.078655,-0.177963,0.784553,-0.503863,-0.171310,-1.131774,0.587237,-0.092887,0.603796,1.504860,-0.523740,0.148858,-1.080253,0.000000,0.000000,0.000000,1.295835,9,2,1,1,1,0,1,1,1,1,1,9.000000,2,1,6,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,"1_Training"
2098,"F",-1.872057,2005,2005,0.885634,0.910153,0.100771,0.692492,0.812864,0.812864,0.330215,0.330215,9.000000,-0.078655,-0.269637,-0.541920,-0.503863,-0.007066,-0.119640,0.439928,0.000000,-0.175722,-0.605404,-0.523740,0.148858,0.830892,-0.108233,0.174606,0.430575,0.966431,3,3,1,1,1,0,1,1,1,1,1,3.000000,6,2,0,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
12820,"F",-1.850532,2005,2005,1.098661,1.122255,-0.598824,-0.638176,0.304296,0.304296,0.671728,0.671728,,-0.078655,-0.168718,0.796723,-0.503863,-0.212002,-0.680349,0.771256,-0.101459,0.641276,1.508923,-0.523740,0.148858,0.360653,0.000000,0.000000,-1.094864,0.970616,13,2,1,1,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
15401,"F",-1.850532,2006,2006,-1.031611,-0.998759,0.916965,0.934432,-1.284979,-1.284979,0.671728,0.671728,,-0.078655,-0.231889,-0.541920,0.720933,-0.275414,0.503014,-0.542239,-0.101459,0.296326,-0.605404,1.625426,0.148858,-1.328124,0.000000,0.000000,0.000000,0.970616,13,3,0,1,1,1,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
11226,"F",-1.850532,2005,2005,0.672607,0.910153,1.733159,-1.605935,1.173100,1.173100,0.671728,0.671728,,-0.078655,-0.282348,-0.541920,-0.503863,-0.326067,-0.680349,-0.542239,-0.101459,-0.570952,-0.605404,-0.523740,0.148858,1.147329,-0.581461,-0.591237,0.995433,0.970616,13,3,1,1,1,1,1,0,0,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9174,"F",-1.850532,2006,2006,-0.818583,-0.786657,-1.415018,-0.638176,-1.454502,-1.454502,0.676925,0.676925,1.000000,-0.078655,-0.282734,-0.541920,-0.503863,-0.264066,-0.132817,-0.088747,0.807188,-0.589869,-0.605404,-0.523740,0.148858,-1.532364,0.364994,0.679053,0.000000,-0.324077,6,3,1,1,1,1,1,0,1,0,1,6.000000,6,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15564,"F",-1.850532,2006,2006,-0.818583,-0.786657,-1.531617,-1.243026,-1.433311,-1.433311,0.671728,0.671728,,-0.078655,-0.263474,-0.541920,-0.503863,-0.307121,-0.680349,-0.542239,-0.101459,-0.059990,-0.605404,-0.523740,0.148858,-1.506534,-0.581461,-0.591237,0.000000,0.970616,13,3,1,1,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
2234,"F",-1.829007,2005,2005,0.885634,0.910153,0.450568,0.813462,0.749293,0.749293,0.617208,0.617208,,-0.078655,-0.291978,-0.541920,-0.503863,-0.371495,-0.057293,-0.094197,1.350090,-2.142387,-0.605404,-0.523740,0.148858,0.773667,-0.581461,-0.591237,0.304941,0.181183,10,3,1,1,1,1,1,0,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
12870,"F",-1.829007,2005,2005,1.098661,1.122255,-0.482225,0.329582,0.283106,0.283106,0.671728,0.671728,,-0.078655,-0.045844,-0.541920,1.478081,-0.088656,1.234548,-0.542239,-0.101459,0.974088,-0.605404,1.843493,0.148858,0.340419,0.364994,0.679053,-1.208078,0.970616,13,3,0,1,1,0,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"1_Training"
13051,"F",-1.829007,2005,2005,1.098661,1.122255,-0.132427,0.208613,0.219535,0.219535,0.671728,0.671728,,-0.078655,-0.233045,-0.310700,-0.503863,-0.276574,-0.680349,-0.315363,-0.101459,0.287020,0.739519,-0.523740,0.148858,0.279395,-0.581461,-0.591237,-1.608889,0.970616,13,3,1,1,1,1,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
14719,"F",-1.826424,2006,2006,-1.031611,-0.998759,-1.531617,-1.243026,-0.839982,-0.839982,0.671728,0.671728,,-0.078655,-0.195296,-0.541920,-0.503863,-0.238681,-0.680349,-0.542239,-0.101459,0.524550,-0.605404,-0.523740,0.148858,-0.816552,-0.581461,-0.591237,0.000000,0.970616,13,3,1,1,1,1,1,1,1,1,0,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
12226,"F",-1.807696,2005,2005,0.885634,1.122255,1.383361,-1.363996,0.579770,0.579770,0.671728,0.671728,,-0.078655,-0.142526,-0.541920,-0.503863,-0.185708,-0.680349,-0.542239,-0.101459,0.733948,-0.605404,-0.523740,0.148858,0.618943,0.364994,0.679053,-0.091511,0.970616,13,3,1,1,1,0,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1368,"F",-1.807481,2005,2005,0.885634,0.910153,-1.648216,-0.880116,1.130719,1.130719,0.447976,0.447976,4.000000,-0.078655,-0.220333,-0.541920,-0.503863,-0.213843,-1.131774,-0.714318,-0.092887,0.380665,-0.605404,-0.523740,0.148858,1.110773,0.364994,0.679053,0.938845,1.295835,9,3,1,1,1,0,1,1,1,1,1,9.000000,2,1,6,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13536,"F",-1.807481,2005,2006,1.098661,-1.210860,1.733159,-1.605935,-0.119511,-0.119511,-0.419045,-0.419045,,-0.078655,-0.284274,-0.541920,-0.503863,-0.190583,-1.285753,-1.222926,-0.116698,-0.673962,-0.605404,-0.523740,0.148858,-0.054546,-0.581461,-0.591237,0.000000,-0.986999,11,3,1,1,1,0,1,0,1,0,1,11.000000,3,1,6,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4863,"F",-1.807481,2005,2006,1.098661,-1.210860,1.150163,-1.726905,-0.013559,-0.013559,0.486514,0.486514,,-0.078655,-0.266171,-0.493242,-0.503863,-0.207361,-0.081603,-0.121104,0.625030,-0.107247,0.117147,-0.523740,0.148858,0.051383,0.364994,0.679053,0.000000,0.732108,12,3,1,1,1,1,1,0,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
13848,"F",-1.785956,2006,2006,-1.244638,-1.210860,-0.832022,0.329582,-0.310224,-0.310224,0.671728,0.671728,,-0.078655,0.000379,0.539947,-0.503863,-0.042256,-0.680349,0.519303,-0.101459,1.056974,1.414271,-0.523740,0.148858,-0.248991,1.074836,1.213789,0.000000,0.970616,13,3,1,1,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13904,"F",-1.782727,2006,2006,-1.244638,-1.210860,-0.598824,0.208613,-0.352604,-0.352604,0.671728,0.671728,,-0.078655,-0.214170,-0.310700,-0.503863,-0.257628,-0.680349,-0.315363,-0.101459,0.420262,0.739519,-0.523740,0.148858,-0.292880,0.364994,0.679053,0.000000,0.970616,13,3,1,1,1,1,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1992,"F",-1.764430,2005,2005,0.885634,0.910153,-0.015828,0.571522,0.834054,0.834054,0.617208,0.617208,,-0.078655,-0.291978,-0.541920,-0.503863,-0.371495,-0.057293,-0.094197,1.350090,-2.142387,-0.605404,-0.523740,0.148858,0.849872,-0.108233,0.174606,0.470257,0.181183,10,3,1,1,1,0,1,0,1,0,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8426,"F",-1.742905,2006,2006,-1.031611,-0.998759,0.450568,1.297341,-1.200218,-1.200218,0.617208,0.617208,,-0.078655,-0.286586,0.407300,0.810010,-0.366082,1.212132,0.837190,1.350090,-0.836249,1.356244,1.657185,0.148858,-1.228011,0.364994,0.679053,0.000000,0.181183,10,3,0,1,1,1,1,0,1,0,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15446,"F",-1.742905,2006,2006,-1.031611,-0.998759,1.150163,1.539281,-1.327360,-1.327360,-0.419045,-0.419045,,-0.078655,-0.263089,-0.541920,-0.503863,-0.169317,-1.285753,-1.222926,-0.116698,-0.053601,-0.605404,-0.523740,0.148858,-1.378676,-0.581461,-0.591237,0.000000,-0.986999,11,3,1,1,1,1,1,1,1,1,1,11.000000,3,1,6,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
35,"F",-1.742905,2005,2005,0.459579,0.698052,1.033564,-1.726905,1.935952,1.935952,0.676925,0.676925,1.000000,-0.078655,-0.290823,0.662859,-0.503863,-0.272186,-0.132817,1.093399,0.807188,-1.473754,1.462071,-0.523740,0.148858,1.777154,0.364994,0.679053,1.764663,-0.324077,6,3,1,0,1,0,1,1,1,1,1,6.000000,6,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9979,"F",-1.721379,2006,2006,-0.818583,-0.786657,0.100771,0.934432,-1.729976,-1.729976,0.330215,0.330215,9.000000,-0.078655,-0.280037,-0.541920,-0.503863,-0.017506,-0.119640,0.439928,0.000000,-0.470804,-0.605404,-0.523740,0.148858,-1.876330,0.364994,0.679053,0.000000,0.966431,3,3,1,1,1,0,1,1,1,1,1,3.000000,6,2,0,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
11934,"F",-1.702437,2005,2005,0.885634,1.122255,1.033564,-1.363996,0.643341,0.643341,0.671728,0.671728,,-0.078655,-0.186437,-0.541920,-0.503863,-0.229788,-0.680349,-0.542239,-0.101459,0.566676,-0.605404,-0.523740,0.148858,0.677331,1.074836,1.213789,0.069447,0.970616,13,3,1,1,1,0,1,1,1,0,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
