auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	category_avg_gms
00215	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPOD MINI 4G silber		10/01/2005	10/08/2005	7	1	23	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	167.977
00220	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod mini silber 4 GB		10/01/2005	10/06/2005	5	1	2	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	167.977
00223	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Speichergigant:  Apple iPod Mini blau - NEU MP3 - 4GB		10/01/2005	10/08/2005	7	1	240	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00228	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPODmini silver4GB!NEU! OVP! Model 2005! 2generat		10/01/2005	10/04/2005	3	1	14	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00230	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4 GB - Silber - NEU		10/01/2005	10/03/2005	2	9	57	175.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00231	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	NEUWERTIGER Ipod Mini Silber		10/01/2005	10/02/2005	1	1	76	1.00	180.00	Y	N	N	N	Y	N	N	N	N	N	N	1	167.977
00232	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	IPOD Mini 4 GB Blau fast NEU + Zubehör + Skin +Garantie		10/01/2005	10/06/2005	5	1	43	1.00	135.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	161.512
00233	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini 4GB, blau - Top Zustand		10/01/2005	10/08/2005	7	1	50	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00234	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	apple ipod mini / 4 GB / silber /  neu / ovp		10/02/2005	10/09/2005	7	1	1331	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
00235	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	apple ipod mini / 4 GB / neu / pink / 18 Std. batterie		10/02/2005	10/09/2005	7	1	1331	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	173.45
00237	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	I Pod mini -neuwertig- (mit Schutzhülle)		10/01/2005	10/04/2005	3	1	22	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	161.512
00238	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPLE ipod 40GB, cooler MP3 Player, MP 3, 4.Generation	nur 3 Tage!!!!  :-) mit Dockingstation+Netzteil+Synck.!	10/02/2005	10/05/2005	3	1	14	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	221.153
00243	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4 GB - Silber - NEU - Ungeöffnet - OVP		10/02/2005	10/09/2005	7	1	121	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	167.977
00244	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod mini 4GB (Silver) Neu		10/02/2005	10/03/2005	1	1	114	160.00	165.00	Y	N	N	N	Y	N	Y	N	N	Y	N	1	167.977
00247	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini Tragbarer MP3-Player 4GB Silber		10/02/2005	10/05/2005	3	9	6602	179.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	5	167.977
00252	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40 GB mit komplettem Zubehör OVP		10/02/2005	10/12/2005	10	1	222	1.00	299.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	221.153
00253	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB 4GB silber 1.Gen Topzustand!		10/02/2005	10/09/2005	7	1	12	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	167.977
00254	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB silber, Garantie #OVP#		10/02/2005	10/03/2005	1	1	69	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00258	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB silber inkl. Zubehör		10/02/2005	10/09/2005	7	1	73	49.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	167.977
00260	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	IPOD MINI : 4 GB und auch noch Grün...!!!		10/02/2005	10/03/2005	1	9	16	153.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
00264	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB silber   Garantie, Zubehör, OVP		10/02/2005	10/09/2005	7	1	25	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
00267	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	APPLE  iPod mini -4GB--  -- PINK--  --GARANTIE--  --OVP		10/02/2005	10/09/2005	7	1	289	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	173.45
00270	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB (silber) + Zubehör		10/02/2005	10/09/2005	7	1	14	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00273	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4 GB (Silber) Neu/OVP		10/02/2005	10/09/2005	7	1	376	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00283	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini 4 GB Green	in top Zustand, OVP mit Rechung und Restgarantie	10/03/2005	10/10/2005	7	1	0	1.00	0.00	N	N	N	N	N	N	N	N	Y	Y	N	1	164.757
00286	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	!! Apple iPod mini 4GB silber OVP guter Zustand !!		10/03/2005	10/08/2005	5	1	58	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00289	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini silber, 4GB	Der stylishe MP3 Player für Windows und Mac	10/03/2005	10/08/2005	5	1	14	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	167.977
00291	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini 4 GB silber *neu		10/03/2005	10/06/2005	3	1	178	109.00	175.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
00293	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4GB Blau (wie neu)	!!! Inkl. Original Zubehör !!! NP 200ÿ	10/03/2005	10/10/2005	7	1	99	130.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	161.512
00294	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	ipod mini silber NEU in OVP mit Garantie		10/03/2005	10/03/2005	0	9	97	165.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00295	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini silber  4 GB Nur 2 Monate alt#		10/03/2005	10/13/2005	10	1	1	120.50	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00297	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4 GB silver		10/03/2005	10/08/2005	5	9	432	195.00	0.00	N	N	N	N	N	N	N	N	N	N	N	2	167.977
00298	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPod Mini in Pink  **NEUWERTIG**OVP**		10/03/2005	10/04/2005	1	1	24	50.00	190.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	173.45
00299	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod Mini 4GB - OVP - wie NEU !!!	noch incl. Schutzfolie und Garantie	10/03/2005	10/10/2005	7	1	208	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	167.977
00300	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod G4 40 GB in OVP + Zubehör		10/03/2005	10/10/2005	7	1	134	149.00	279.00	Y	N	N	N	N	N	N	N	N	N	N	1	221.153
00301	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini, grün,4GB vom 8.05+Remote Fernbedienung		10/03/2005	10/10/2005	7	1	10	100.00	180.00	Y	N	N	N	N	N	Y	N	N	N	N	1	164.757
00302	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40GB - 3. Generation - OVP		10/04/2005	10/09/2005	5	1	117	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	Y	1	221.153
00303	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	************ Apple iPod mini 4 GB wie NEU ************		10/03/2005	10/08/2005	5	1	73	1.00	160.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	167.977
00304	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	+++ iPod Mini 4GB grün +++		10/03/2005	10/10/2005	7	1	29	150.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
00305	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	ab 1,00ÿ: i-pod mini Silber  NEU & OVP		10/03/2005	10/04/2005	1	2	25	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	N	Y	3	167.977
00307	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPOD 40 GB, 2,5Jahre alt, sehr guter Zustand, mit OVP		10/03/2005	10/10/2005	7	1	42	40.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	221.153
00308	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod Mini ***NEU*** 4 GB silber mit kompletter GARANTIE		10/03/2005	10/03/2005	0	9	349	170.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00309	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB silber neuwertig in OVP		10/03/2005	10/10/2005	7	1	85	1.00	159.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00310	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini 4 GB Neuwertig mit Restgarantie		10/03/2005	10/11/2005	8	9	559	175.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
00313	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Ipod Mini neuwerti mit viel Musik, Zubehör		10/04/2005	10/11/2005	7	1	52	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	164.757
00314	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini 4GB in Grün + extra Schutzhülle		10/04/2005	10/04/2005	0	1	108	90.00	115.00	Y	N	N	N	N	N	Y	N	N	N	N	1	164.757
00315	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB neuw. versandkostenfrei!!!		10/04/2005	10/09/2005	5	1	849	1.00	159.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
00316	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod mini		10/04/2005	10/09/2005	5	1	21	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	161.512
00317	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod 4 GB silber NEU		10/04/2005	10/11/2005	7	1	301	140.00	0.00	N	Y	N	N	N	N	Y	N	N	N	N	1	167.977
00319	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod Mini 4GB Silber Silver		10/04/2005	10/05/2005	1	1	37	130.00	149.00	Y	Y	N	N	Y	N	N	N	Y	N	N	1	167.977
00320	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPOD mini 4 GB *NEU*		10/04/2005	10/07/2005	3	1	200	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
00325	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPOD Mini 4GByte in Silber - Originalverschweist - NEU		10/04/2005	10/07/2005	3	1	314	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00327	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	IPod Mini  4GB Grün !!!!!!!!		10/04/2005	10/07/2005	3	1	967	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
00328	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple ipod 40 GB Top mp3 player 4 Generation		10/04/2005	10/07/2005	3	1	144	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	221.153
00330	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE iPod mini 4GB,SILVER,NEU+OVP+USB Power Adapter		10/04/2005	10/09/2005	5	1	22	200.00	220.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
00333	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Original APPLE 60 GB Photo iPod*NEU*OVP*		10/06/2005	10/16/2005	10	1	52	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	221.153
00335	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	iPOD mini 4GB pink 1. Generation in OVP für Mac/PC		10/09/2005	10/16/2005	7	1	113	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	173.45
00338	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	i Pod mini 4 GB neuwertig		10/04/2005	10/11/2005	7	1	10	75.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	167.977
00340	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Original APPLE 4 GB IPOD Silber 2. Gen. **NEU**		10/05/2005	10/12/2005	7	1	12	50.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	167.977
00345	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod photo 40 GB inkl. Zubehör		10/05/2005	10/12/2005	7	1	26	1.00	299.00	Y	Y	N	N	Y	N	N	N	Y	Y	N	1	221.153
00348	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod mini 4GB + iPod USB Power Adapter		10/05/2005	10/10/2005	5	1	3	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	164.757
00349	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod MP3 mini Player 4GB blau statt 199,00 Euro	Sofort lieferbar bei Nachnahme sogar noch heute*	10/05/2005	10/14/2005	9	9	13890	176.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	161.512
00350	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod MP3 mini Player 4GB blau statt 199,00 Euro		10/05/2005	10/12/2005	7	9	13890	159.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00352	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod Mini 4GB Blau Top Zustand!!!		10/05/2005	10/08/2005	3	1	108	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	167.977
00355	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini, MP3 Player, silber, 4 GB, Mac/Windows	Fast wie neu! OVP mit Rechnung!	10/06/2005	10/13/2005	7	1	3	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	167.977
00356	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple - iPod mini - pink - 4 GB - orig. Lieferumfang		10/05/2005	10/12/2005	7	1	929	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	173.45
00360	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPLE iPOD 40 GB MIT OVP		10/07/2005	10/17/2005	10	1	3371	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	221.153
00361	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	I Pod mini, 4 GB und I Pod Shuffle 512 MB		10/05/2005	10/12/2005	7	1	29	100.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00362	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod mini!!!!!!!!!!! BLAU und 4GB!!!!!!!!!!!!!!		10/05/2005	10/05/2005	0	9	16	153.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00363	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPOD MINI 4GB SILBER NEUWERTIG + ZUBEHÖR		10/05/2005	10/08/2005	3	1	47	1.00	175.00	Y	N	N	N	N	N	N	N	N	Y	N	1	167.977
00365	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod mini green 4 GB 1. Generation		10/05/2005	10/10/2005	5	1	116	1.00	150.00	Y	N	N	N	N	N	N	N	N	N	N	1	164.757
00366	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB silber neuwertig OVP - ohne Versand		10/05/2005	10/05/2005	0	1	41	150.00	155.00	Y	Y	N	N	N	N	N	N	N	N	N	1	167.977
00367	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPOD MINI + APPLE + SILBER + GARANTIE		10/05/2005	10/10/2005	5	1	84	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00368	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod Mini Silber NagelNeu Ovp Unbenutzt und Garantie		10/05/2005	10/06/2005	1	1	10	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00369	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple ipod 40GB mp3-Player Dock *viel Zubehör* i-pod		10/05/2005	10/10/2005	5	1	100	1.00	0.00	N	N	N	N	Y	N	Y	N	Y	N	N	1	221.153
00371	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	apple ipod mini 4 GB blau *wie neu* i-pod mp3-Player		10/05/2005	10/10/2005	5	1	100	1.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	161.512
00373	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	apple ipod mini 4 GB blau *viel Zubehör* i-pod dock		10/06/2005	10/09/2005	3	1	100	1.00	0.00	N	N	N	N	Y	N	N	N	Y	Y	N	1	161.512
00376	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod 4 GB mini 5. Generation, Silber-NEU OVP		10/05/2005	10/12/2005	7	1	44	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	167.977
00378	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini, Silber, kaum benutzt, Garantie!		10/05/2005	10/06/2005	1	1	342	1.99	175.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00380	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini gekauft am 16.08.2005 in SilberTop !!!!		10/06/2005	10/06/2005	0	9	62	165.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	167.977
00381	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod 40gb; 4.Gen. + OVP + Restgarantie (9 mon.)		10/06/2005	10/13/2005	7	1	58	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	Y	1	221.153
00383	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple IPod 40 GB, 4. Generation, Klick-Wheel, Zubehör		10/06/2005	10/09/2005	3	1	88	20.00	280.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	221.153
00384	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod mini 4 GB Pink Austellungsstück wie Neu		10/06/2005	10/16/2005	10	1	2035	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.45
00385	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod mini 4 GB Pink Austellungsstück wie Neu		10/06/2005	10/13/2005	7	1	2035	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.45
00387	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB Silver Ausstellungsstück wie Neu		10/06/2005	10/13/2005	7	1	2035	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00389	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	I Pod Mini green NEU OVP 4GB		10/06/2005	10/09/2005	3	1	200	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	164.757
00390	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	I Pod Mini silber NEU OVP 4GB		10/06/2005	10/09/2005	3	1	200	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00394	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod mini 2005 Pink 4GB wie NEU  iTrip + Zubehör		10/06/2005	10/11/2005	5	1	39	1.00	190.00	Y	N	N	N	Y	N	N	N	N	N	N	1	173.45
00395	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod 4GB		10/06/2005	10/09/2005	3	1	28	1.00	180.00	Y	N	N	N	N	N	N	N	N	N	N	1	161.512
00396	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB Silber 2. Generation + Zubehör TOP!		10/06/2005	10/11/2005	5	1	1	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	167.977
00399	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple - ipod Mini 4GB  ** BLAU ** NEU/OVP ! Rechnung		10/06/2005	10/09/2005	3	1	1374	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00400	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple - ipod Mini 4GB  ** BLAU ** NEU/OVP ! Rechnung		10/06/2005	10/07/2005	1	1	1374	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00405	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	APPLE IPOD MINI 4 GB MIT ZUBEHÖR UND OVP  **TOP**		10/06/2005	10/09/2005	3	1	117	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00406	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod mini 4 GB Grün, Neu, Unbenutzt		10/06/2005	10/09/2005	3	1	33	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	164.757
00408	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPOD MINI (2nd Gen.) 4GB, 4 WOCHEN ALT MIT RECHNUNG		10/06/2005	10/11/2005	5	1	27	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00409	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple MP3 Player Mini I Pod Pínk mit sw Ledertasche		10/06/2005	10/16/2005	10	1	111	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	173.45
00410	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple I-Pod Mini 4Gb, Silber +Silikohülle u. Schlüsselb		10/07/2005	10/14/2005	7	1	147	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	167.977
00411	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple IPod mini grün inklusive Dockingstation+Armband		10/07/2005	10/14/2005	7	1	56	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	164.757
00413	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPOD mini 4Gb neu und OVP niedrige Versandkosten		10/06/2005	10/16/2005	10	1	2	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	167.977
00414	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod mini blau,4Gb,Neu&OVP,G-Unit ,Apple,  Sean John		10/06/2005	10/09/2005	3	1	57	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	161.512
00417	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Ipod mini wird verkauft		10/07/2005	10/10/2005	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	164.757
00418	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silber mit Fernbedienung + Garantie		10/07/2005	10/14/2005	7	1	32	99.00	179.00	Y	N	N	N	Y	N	Y	N	Y	N	N	1	167.977
00420	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini Silber 4 GB inkl. Dockingstation		10/07/2005	10/10/2005	3	1	61	1.00	199.00	Y	N	N	N	N	N	N	N	N	N	N	1	167.977
00423	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple - ipod Mini 4GB  ** BLAU ** NEU/OVP ! Rechnung		10/07/2005	10/10/2005	3	1	1378	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
00424	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple - ipod Mini 4GB  ** BLAU ** NEU/OVP ! Rechnung		10/07/2005	10/12/2005	5	1	1378	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.512
