auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed
8227,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,0.103337,-0.992997,0.454402,-2.140854,-1.148907,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","0"
4901,"W",2005,2005,1.366717,-0.696476,1.826666,0.150366,1.104415,1.150797,1.128988,1.301021,0.814217,0.052862,-0.506275,-2.250540,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
3081,"W",2005,2005,1.366717,-0.696476,1.512560,0.150366,1.104415,-1.526046,1.128988,-0.392217,-0.803598,0.520788,-0.506275,1.203594,-0.426034,"1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0"
6723,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.150797,-0.992997,-1.359782,0.206823,-0.626920,1.911862,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
7619,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-1.060508,-0.992997,-0.755054,0.539278,-0.907209,-0.506275,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1"
5120,"F",2005,2005,-0.208363,-0.696476,1.780861,-4.080868,1.104415,1.732719,1.128988,1.784804,0.156006,-0.052770,-0.506275,0.000000,0.000000,"0","0","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
14913,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-0.944123,-0.992997,-0.150326,0.089832,-0.931037,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
12185,"F",2005,2005,-0.208363,1.520696,1.870380,-6.196485,0.891276,1.150797,0.916790,1.180076,0.217826,0.657691,-0.506275,0.000000,-0.000719,"1","0","1","1","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
6947,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.240108,1.499951,-0.992997,-1.601673,-2.140854,-0.696033,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1"
288,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-1.480727,-0.551228,1.621541,1.744478,0.000000,1.599558,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","0"
154,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,1.616335,0.704591,-0.755054,-0.500411,1.689577,-0.506275,1.203594,1.672885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
6385,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.452490,-1.205195,1.059130,-0.064946,-0.490541,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
2416,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,1.034413,0.916790,1.421967,0.616545,0.677050,2.046618,-0.602499,0.051475,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","0","1","1"
11477,"F",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,-1.060508,0.916790,-0.755054,-2.140854,1.017369,-0.506275,-0.602499,0.775084,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1"
1552,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,-1.060508,0.916790,-0.755054,-2.140854,1.017369,-0.506275,-0.602499,0.775084,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1"
8951,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,1.499951,-0.780798,-1.722618,-0.071508,-1.449418,1.911862,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
14824,"W",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.176892,-0.992997,-0.392217,-0.533687,-0.883454,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0"
15790,"F",2006,2006,-0.208363,0.667938,1.752077,0.150366,-0.813831,-0.362201,-0.780798,-0.271271,-0.003812,-1.762241,1.911862,-2.250540,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1"
10499,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,-0.245817,0.704591,0.938184,-0.199373,1.448751,2.167869,1.203594,1.399331,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","0","0","0","1","0"
2976,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.642430,1.128988,-1.359782,0.239108,0.540497,-0.506275,-0.602499,-0.357597,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
10301,"W",2005,2005,-0.208363,0.667938,1.697638,0.150366,0.678138,-0.944123,0.704591,0.212511,0.330502,1.552893,-0.506275,1.203594,1.522563,"1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
11053,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,1.150797,0.916790,-1.359782,0.333364,1.236105,-0.506275,1.203594,1.118632,"1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
15993,"W",2006,2006,1.366717,-0.696476,1.556065,0.150366,-0.813831,0.336106,-0.780798,0.454402,-0.412475,-1.923592,1.887814,-2.250540,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","1","1"
884,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.452490,0.704591,0.817239,-0.208064,1.343168,-0.506275,-0.602499,1.265370,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","0","1","0","1","1","1","1","1","1","1","1","0"
14434,"F",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.240108,1.267182,-1.205195,1.663858,-0.052084,-0.649888,-0.506275,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0"
10349,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,-0.711354,0.704591,0.091565,-0.373869,1.518337,-0.506275,0.668542,1.482572,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
12249,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,0.700764,0.618826,2.128674,0.668542,-0.110736,"1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","0","0","0","1","1"
7136,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,1.849104,-0.992997,-1.238836,-0.746789,-0.765778,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0"
546,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-0.478585,0.704591,0.333457,-0.273722,1.483623,-0.506275,0.668542,1.441514,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
14590,"F",2006,2006,-0.208363,0.667938,1.824366,0.150366,-1.240108,1.732719,-0.992997,-1.601673,-1.081103,-0.742459,-0.506275,-0.602499,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
8489,"F",2006,2006,1.366717,-0.696476,1.709947,0.150366,-1.026969,0.568875,-0.992997,0.696293,-0.803598,-1.247769,-0.506275,-2.250540,0.000000,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
796,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.219721,0.704591,1.421967,0.333364,1.378525,-0.506275,1.203594,1.311331,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
2415,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,0.801644,0.916790,1.663858,-0.984317,0.715621,-0.506275,0.668542,0.150837,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
1743,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,-0.105729,0.943042,-0.506275,-0.602499,0.641123,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
833,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,0.452490,0.704591,1.663858,-0.127491,1.343168,-0.506275,1.203594,1.265370,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
607,"F",2005,2005,-0.995902,-0.696476,1.595782,0.150366,0.678138,-0.245817,0.704591,0.091565,-1.806540,1.448751,-0.506275,-0.602499,1.399331,"1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
4164,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.575348,0.168217,0.259840,-0.506275,0.163796,-1.802140,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
7565,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.026969,-1.176892,-0.992997,-0.392217,-0.484596,-0.883454,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15765,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-0.813831,-0.362201,-0.780798,0.454402,-0.338126,-1.762241,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1"
4481,"F",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,0.336106,1.128988,0.696293,-0.454442,0.198333,2.112023,-0.602499,-2.426386,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","0","0","1","0"
12638,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.271271,-0.454442,0.441442,-0.506275,0.668542,-0.734983,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
15629,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-0.813831,-1.176892,-0.780798,-0.392217,-0.304850,-1.578207,1.961237,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
10319,"F",2005,2005,-0.208363,0.667938,1.410703,0.150366,0.678138,-0.827739,0.704591,-0.029380,-0.174203,1.535635,-0.506275,0.668542,1.502697,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
13215,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,0.336106,1.128988,0.696293,-0.803598,0.198333,1.963574,-0.602499,-2.426386,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1"
1389,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.891276,-1.526046,0.916790,-0.392217,-0.150282,1.090979,-0.506275,1.203594,0.898316,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0"
5051,"W",2005,2006,1.366717,-0.696476,1.196165,0.150366,1.104415,1.616335,-1.205195,-1.480727,-1.806540,-0.031526,-0.506275,0.163796,0.000000,"1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
5290,"W",2006,2006,1.366717,-0.696476,1.826666,0.150366,-1.240108,-1.409661,-1.205195,-1.480727,1.199926,-0.138339,-0.506275,0.000000,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
8209,"W",2006,2006,-0.208363,-0.696476,1.826666,0.150366,-1.026969,0.103337,-0.992997,0.091565,0.089832,-1.148907,2.018479,0.000000,0.000000,"0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","0","1"
14104,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-0.013048,-1.205195,0.817239,-0.628563,-0.400956,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
15147,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-0.129432,-0.992997,0.454402,0.550324,-1.099951,-0.506275,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
12320,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,1.616335,1.128988,-1.117891,-2.140854,0.579761,-0.506275,0.668542,-0.229224,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
12112,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,1.034413,1.128988,-1.722618,-1.030287,0.677050,-0.506275,0.668542,0.051475,"1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
6087,"W",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.240108,-0.013048,-1.205195,0.817239,-0.426062,-0.400956,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
6567,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.801644,-1.205195,1.180076,-0.225929,-0.558426,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0"
9454,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-0.813831,-0.944123,-0.780798,-0.634108,-0.373869,-1.630337,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
5706,"W",2006,2006,-0.208363,-0.696476,1.828931,0.150366,-1.240108,-0.711354,-1.205195,-0.392217,-1.806540,-0.268519,-0.506275,-0.602499,0.000000,"0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
