auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_months,listing_end_date_months,listing_start_date_day_transformed,listing_end_date_day_transformed,listing_durtn_days_LogN_transformed,qty_available_per_listing_Mean__avg_transformed,category_avg_gms_transformed,start_price_Mean__avg_transformed,buy_it_now_price_Mean__avg_transformed,feedback_score_at_listing_time_Mean__avg_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,is_24_days_before_weihnachten_transformed,qty_available_per_listing_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,listing_subtitle_lowercase_contains_ovp_transformed,start_price_is_default_transformed,buy_it_now_listed_flag_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed
3612,"W"," APPLE IPOD NANO 2GB BLACK","",2005,2005,12,12,1.970194,1.831154,-0.512916,0.297542,0.297542,-0.297542,-0.343965,-0.598541,-0.274655,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","0","0","1","1","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6777,"W"," Apple iPod nano 4 GB *NEU* WEISS oder SCHWARZ OVP","Auch direk: ipod nano 4 GB direkt für 249,90 plus Porto",2006,2006,1,1,0.711543,1.945219,-0.512916,-0.696529,-0.696529,0.696529,0.591319,1.266257,1.299131,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
9210,"W"," Apple iPod nano 4 GB *NEU* WEISS oder SCHWARZ OVP","Auch direkt: ipod nano 4 GB für 239,90 Euro",2006,2006,3,3,0.750456,1.900944,-0.512916,-1.479096,-1.479096,1.479096,1.590372,-1.297840,-0.153595,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","0","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8504,"F"," Apple iPod Nano 4GB  !! NEU !!","",2006,2006,2,2,0.673819,-0.596090,-0.512916,-1.225290,-1.225290,1.225290,1.143987,0.566958,0.693828,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
7523,"W"," Apple iPod Nano 4GB schwarz/weiß !! NEU !!","",2006,2006,2,2,0.670794,-0.596090,-0.512916,-0.908034,-0.908034,0.908034,0.867653,-1.181290,-0.879958,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8160,"F"," Apple iPod Nano 4GB schwarz/weiß !! NEU !!","",2006,2006,2,2,0.673819,-0.596090,-0.512916,-1.119538,-1.119538,1.119538,1.122730,-0.015791,0.572768,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4783,"F"," Apple iPod Nano Schwarz, Neu,  2 GB, Open but not used","170,00",2005,2005,12,12,-2.161226,1.735234,-0.512916,0.043737,0.043737,-0.043737,-0.088887,0.800058,1.178070,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
6750,"F"," Apple ipod pink 4 GB mit Tasche !","",2006,2006,1,2,-0.564212,-0.596090,-0.512916,-0.675379,-0.675379,0.675379,0.782627,1.149707,-1.364200,1.195743,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
7522,"W"," Apple iPod Video 30 GB schwarz/weiß !! NEU !!","",2006,2006,2,2,0.670794,-0.596090,-0.512916,-0.908034,-0.908034,0.908034,0.867653,-1.181290,-0.879958,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
11658,"W"," APPLE iPOD VIDEO, 30 GB, neuste Generation, weiß !!!","Original verschweißt mit Rechnung!",2005,2005,11,11,0.359053,1.953564,-0.512916,0.889754,0.889754,-0.889754,-1.002915,-0.365441,-0.395716,0.000000,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","0","1","1","1","1","0","0","1","0","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
13533,"W"," Bose Sound Dock NEU und OVP für iPOD","",2005,2006,12,1,0.847291,-0.596090,-0.512916,-0.104317,-0.104317,0.104317,0.144934,1.615907,-1.243139,0.655880,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1"
14763,"W"," Bose Sound Dock NEU und OVP für iPOD","",2006,2006,2,2,0.861893,-0.596090,-0.512916,-0.865733,-0.865733,0.865733,0.825140,-1.414390,-1.122079,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1"
1050,"F"," I Pod Mini Silber Neu Neu Neu OVP 4 GB","",2005,2005,10,10,0.232167,-0.596090,-0.512916,1.312763,1.312763,-1.312763,-1.279248,0.916608,1.783373,0.655880,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
5402,"W"," i pod mit i trip","",2006,2006,1,1,-0.510685,1.678417,1.960836,-0.252370,-0.252370,0.252370,0.166190,-1.181290,-1.122079,-2.289448,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
13082,"W"," I Pod Photo Farbe 20 GB mit Fernbedienung und Hülle","",2005,2005,12,12,-0.447350,-0.596090,-0.512916,0.191790,0.191790,-0.191790,-0.237682,-0.015791,0.330647,-0.626589,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
9341,"F"," iPod  40 GB","",2006,2006,3,3,0.314052,-0.596090,-0.512916,-1.500246,-1.500246,1.500246,1.462833,-1.181290,-0.879958,-0.626589,0.071155,9.000000,9.000000,9.000000,9.000000,"2","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
13208,"W"," Ipod 30 GB 5. Generation weiss (Video Ipod) OVP","",2005,2005,12,12,-0.122675,1.494362,2.093928,0.149489,0.149489,-0.149489,-0.237682,0.217308,0.330647,-2.289448,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1"
14333,"F"," ipod 30 GB Black","",2006,2006,1,1,-1.372331,-0.596090,-0.512916,-0.611927,-0.611927,0.611927,0.655088,0.800058,1.662312,0.655880,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
545,"W"," iPod 40 GB 4 Generation","bis zu 10.000 Titel",2005,2005,10,10,-1.032572,-0.596090,2.118071,1.566569,1.566569,-1.566569,-1.534326,-0.481991,0.330647,0.655880,0.071155,9.000000,9.000000,9.000000,9.000000,"2","1","6","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8227,"F"," iPod 40 GB, 3. Gen, OVP, orig. Software (i Pod 40GB)","",2006,2006,2,2,-2.161226,-0.596090,-0.512916,-1.140688,-1.140688,1.140688,1.101474,0.100758,0.451708,-0.626589,0.071155,9.000000,9.000000,9.000000,9.000000,"2","1","6","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4901,"W"," IPOD Mini 4GB 2te Gen OVP neu","",2005,2005,12,12,0.841969,1.806732,-0.512916,-0.019715,-0.019715,0.019715,-0.067631,1.149707,1.299131,-2.289448,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
3081,"W"," iPod mini 4GB!* 36M.Garantie","SILVER so ist er am schönsten...",2005,2005,12,12,-0.802192,1.494362,-0.512916,0.466745,0.466745,-0.466745,-0.365221,-1.530940,-0.395716,1.195743,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1"
6723,"F"," iPod Nano  Apple schwarz  mit 2GB NEU","",2006,2006,1,2,0.224683,-0.596090,1.886944,-0.675379,-0.675379,0.675379,0.782627,1.149707,-1.364200,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
7619,"F"," iPod nano 2GB - Unvorstellbar klein,  in Farbe NEU","",2006,2006,2,2,0.562553,-0.596090,-0.512916,-0.929184,-0.929184,0.929184,0.888909,-1.064740,-0.758897,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5120,"F"," Ipod NANO 4GB WEISS  TOP PREIS  WHITE ","",2005,2005,12,12,0.173039,1.761180,-0.512916,-0.125467,-0.125467,0.125467,0.017395,1.732457,1.783373,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","0","1","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
14913,"F"," iPod Video 30Gb schwarz","",2006,2006,2,2,0.105787,-0.596090,-0.512916,-0.950334,-0.950334,0.950334,0.995192,-0.948191,-0.153595,0.655880,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1"
12185,"F"," Neu Apple iPod 30GB Video mit Garantie!!","",2005,2005,11,11,0.235866,1.850203,-0.512916,0.614799,0.614799,-0.614799,-0.726581,1.149707,1.178070,0.000000,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","0","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1"
6947,"F"," NEUWERTIGER iPOD MINI 4 GB pink nike adidas cordon","",2006,2006,1,2,-2.161226,-0.596090,-0.512916,-0.738830,-0.738830,0.738830,0.740114,1.499357,-1.606321,0.146596,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
288,"F"," Original Apple IPOD mini (pink)-  super Zustand -","+ Zubehör + Rg. + originalverpackt",2005,2005,10,10,-0.545712,-0.596090,1.720825,1.735772,1.735772,-1.735772,-1.853173,-1.414390,-1.485260,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,"6","2","2","0","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1"
154,"F"," OVP IPOD 4GB NEU  NEU ","",2005,2005,9,10,-0.494068,-0.596090,-0.512916,1.820374,1.820374,-1.820374,-1.725634,1.615907,-0.758897,1.195743,-1.111606,6.000000,6.000000,6.000000,6.000000,"6","2","3","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6385,"W","- - ->Apple Ipod mini 4GB, Silber, NEU, LOOK!!! <- - -","",2006,2006,1,1,-0.051512,-0.596090,-0.512916,-0.548476,-0.548476,0.548476,0.548806,0.450408,1.057010,0.146596,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
2416,"W","- - Apple iPod 40GB mit viel Zubehör OVP und wie neu- -","",2005,2005,11,11,0.641078,-0.596090,2.020681,0.635949,0.635949,-0.635949,-0.684068,1.033158,1.420191,-0.626589,0.071155,9.000000,9.000000,9.000000,9.000000,"2","1","6","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
11477,"F","- Apple iPod 30 GB PHOTO - 1monat alt","",2005,2005,11,11,-2.161226,-0.596090,-0.512916,1.016657,1.016657,-1.016657,-1.066684,-1.064740,-0.758897,-0.626589,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
1552,"W","- Apple iPod 40 GB - IV Generation","",2005,2005,11,11,-2.161226,-0.596090,-0.512916,1.016657,1.016657,-1.016657,-1.066684,-1.064740,-0.758897,-0.626589,0.071155,9.000000,9.000000,9.000000,9.000000,"2","1","6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8951,"F","- APPLE Ipod Nano 2 GB * schwarz * - UVP. 229 ÿ","",2006,2006,2,3,-0.058180,-0.596090,1.886944,-1.394494,-1.394494,1.394494,1.314038,1.499357,-1.727381,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
14824,"W","- NEU - Apple IPod Video 30GB weiß - NEU -","Originalverpackt und noch verschweißt",2006,2006,2,2,-0.527886,-0.596090,-0.512916,-0.908034,-0.908034,0.908034,0.952679,-1.181290,-0.395716,0.655880,0.102445,11.000000,11.000000,11.000000,11.000000,"3","1","6","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
15790,"F","-- Apple IPod 3. Generation ! der schönste IPOD, NEU--","",2006,2006,3,3,0.010619,1.732555,1.886944,-1.648299,-1.648299,1.648299,1.569116,-0.365441,-0.274655,-2.289448,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
10499,"W","--- Apple iPod color 5. Generation, 20 GB, VIEL Zubehör","",2005,2005,10,10,-0.188128,-0.596090,2.141016,1.524268,1.524268,-1.524268,-1.428044,-0.248891,0.935949,1.195743,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
2976,"W","---- I Pod Ipod Mini, 4GB, OVP, Rechnung Garantie, blue","--------------inkl.  blauer Silikon Tasche ( NP 19 EUR)",2005,2005,12,12,0.257495,-0.596090,-0.512916,0.487896,0.487896,-0.487896,-0.535273,-1.647490,-1.364200,-0.626589,-1.825018,10.000000,10.000000,10.000000,10.000000,"6","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1"
10301,"W","----> Apple iPod Photo 20GB NEU / Verschweisst <-----","",2005,2005,10,10,0.350377,1.678417,-0.512916,1.651170,1.651170,-1.651170,-1.555582,-0.948191,0.209587,1.195743,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
11053,"W","----> Apple iPod Photo 20GB NEU / Verschweisst <-----","",2005,2005,10,11,0.353286,-0.596090,-0.512916,1.270462,1.270462,-1.270462,-1.172966,1.149707,-1.364200,1.195743,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15993,"W","---->Ipod mini SIlber  4GB TOP ZUSTAND<-----","",2006,2006,3,3,-0.404700,1.537627,1.863077,-1.775202,-1.775202,1.775202,1.696654,0.333858,0.451708,-2.289448,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
884,"F","---> Apple iPod mini 4gb (silver) <---","!!! nagelneu, OVP und noch eingeschweisst !!!",2005,2005,10,10,-0.196960,-0.596090,-0.512916,1.397365,1.397365,-1.397365,-1.449300,0.450408,0.814889,-0.626589,-0.872238,12.000000,12.000000,12.000000,12.000000,"6","2","5","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
14434,"F","---> iPod Mini 6 GB Pink  OVP NUR 3 TAGE","Und Zubehör Schutz Skin Weiss und 12 V Netz Stecker",2006,2006,1,1,-0.038439,-0.596090,-0.512916,-0.696529,-0.696529,0.696529,0.655088,1.266257,1.662312,-0.626589,1.310239,8.000000,8.000000,8.000000,8.000000,"1","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
10349,"F","---I Pod,20GBsuper Zustand,keine Kratzer,100% TOP!!!---","",2005,2005,10,10,-0.365465,-0.596090,-0.512916,1.608870,1.608870,-1.608870,-1.576839,-0.715091,0.088526,0.655880,0.082420,13.000000,13.000000,13.000000,13.000000,"4","1","6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
