auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	gms	category_avg_gms	gms_greater_avg
00191	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	@@@@Apple Ipod Mini + Zubehör 3 Monate alt wie neu@@@@@		10/01/2005	10/08/2005	7	1	444	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	151.00	167.977	0
00193	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod MINI 4 GB mit viel Zubehör ! NEUWERTIG !	mit Altec Lansing Stereo Boxen + iTrip fürs Auto!! NEU	09/30/2005	10/07/2005	7	1	250	1.00	160.00	Y	N	N	N	Y	N	Y	N	N	Y	Y	1	196.96	164.757	1
00194	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	SOFORT LIEFERBAR: iPod mini 4GB blau NEU (kein nano)		09/30/2005	10/08/2005	8	9	136	178.88	0.00	N	N	N	N	N	N	N	N	N	N	N	5	178.88	161.512	1
00198	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	+++ I POD MINI 4GB +++		09/30/2005	10/03/2005	3	1	60	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	158.00	167.977	0
00200	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod photo 40 GB Sennheiser Px 100 Griffin Stöpsel /240		09/30/2005	10/10/2005	10	1	1178	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	314.90	221.153	1
00202	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple IPod Mini - PINK - mit Garantie XXL Zubehör Paket		09/30/2005	10/10/2005	10	1	66	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	162.02	173.45	0
00204	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	ipod mini 4GB silber		09/30/2005	10/07/2005	7	1	14	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	151.00	167.977	0
00205	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Ipod mini Pink+HangPhones+ iSee mini+ USB+ Firewire		09/30/2005	10/07/2005	7	1	0	50.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	141.00	173.45	0
00207	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Aplle IPOD Mini 4GB grün TOP+TOP+TOP	unbedingt reinschauen !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	09/30/2005	10/07/2005	7	1	43	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	161.00	164.757	0
00208	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPOD Mini in silber 4 GB		09/30/2005	10/05/2005	5	1	24	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	165.00	167.977	0
00209	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	MEGA I-POD VON S-OLIVER ;LIMITED,NICHT IM HÁNDEL		09/30/2005	10/07/2005	7	1	43	299.00	339.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1		173.45	0
00210	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini in silber, 4GB, Neu & mit OVP	mit kompletten Zubehör & Restgarantie	10/02/2005	10/12/2005	10	1	79	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	Y	N	1	163.00	167.977	0
00211	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPod Mini 4 GB! I Pod! MP3 Player! Top!		09/30/2005	10/05/2005	5	1	14	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	156.00	161.512	0
00213	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini 4 GB Silber + TOP ZUBEHÖR		10/01/2005	10/04/2005	3	1	35	1.00	145.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	141.00	167.977	0
00216	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	**Apple i Pod Photo 40GB**TOP-Zustand**		10/01/2005	10/04/2005	3	1	3	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	261.42	221.153	1
00217	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Neuwertig IPOD mini SILBER  (aktuelles Modell)		10/01/2005	10/08/2005	7	1	34	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	151.00	167.977	0
00218	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB		10/01/2005	10/08/2005	7	1	30	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	142.00	167.977	0
00219	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPOD 3.Generation 40GB / 3. Generation 40 GB	inklusive sehr sehr vielen aktuellen Alben UND PodGear	10/01/2005	10/08/2005	7	1	63	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	292.54	221.153	1
00221	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod MP3 mini Musicplayer 4GB pink statt 199 Euro		10/01/2005	10/03/2005	2	9	13857	159.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	159.00	173.45	0
00222	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple IPod mini Grün mit Netzteil - absolut neuwertig		10/01/2005	10/11/2005	10	1	118	1.99	165.00	Y	N	N	N	Y	N	N	N	N	N	N	1	151.00	164.757	0
00224	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	+++ iPod mini 4GB grün, 3 Monate alt, OVP, i-Pod +++	Mit original Zubehör & Rechnung! Kaufdatum: 04.07.2005!	10/01/2005	10/08/2005	7	1	147	1.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	156.00	164.757	0
00225	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 2	2. Generation Silber Nagelneu	10/01/2005	10/04/2005	3	1	42	99.00	170.00	Y	N	N	N	N	N	Y	N	N	N	N	1	160.00	167.977	0
00226	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	"Neu " Apple iPod mini MP 3- Player 4GB Silver !		10/01/2005	10/04/2005	3	1	185	49.90	0.00	N	N	N	N	N	N	N	N	N	N	N	1	158.51	167.977	0
00227	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	APPEL IPOD FOTO 40GB WIE NEU		10/01/2005	10/06/2005	5	1	64	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	316.00	221.153	1
00229	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini - 4GB- silber		10/02/2005	10/09/2005	7	1	141	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	152.99	167.977	0
00236	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini Silber, neuwertig mit Zubehör !		10/01/2005	10/08/2005	7	1	194	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	141.00	167.977	0
00239	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini silber 4GB II. Gener. Neu & OPV		10/02/2005	10/07/2005	5	1	54	1.00	179.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	170.00	167.977	1
00240	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Neuer Ipod - mini 4 GB, silber m. Re + Gar.		10/02/2005	10/05/2005	3	1	122	1.00	154.00	Y	N	N	N	N	N	N	N	N	N	N	1	150.21	167.977	0
00241	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini, 4GB - silber, super gepflegt		10/02/2005	10/09/2005	7	1	42	1.00	145.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	152.00	167.977	0
00242	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini, 4 GB, Silber, NEU in der OVP		10/02/2005	10/09/2005	7	1	111	1.00	177.00	Y	N	N	N	N	N	N	N	N	N	N	1	156.00	167.977	0
00245	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Neuwertiger iPod mini 4GB OVP mit Lederetui!		10/02/2005	10/05/2005	3	1	14	30.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	156.00	167.977	0
00246	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini 4 GB silber OVP		10/02/2005	10/09/2005	7	1	78	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	123.00	167.977	0
00248	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod Mini - 4GB silber - NEU - original verpackt		10/02/2005	10/09/2005	7	1	120	1.00	169.00	Y	N	N	N	N	N	N	N	N	Y	N	1	161.56	167.977	0
00249	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold	Apple iPod mini ** GOLD ** sehr edel!	wie Neu · Rechnung · OVP · Top Zustand	10/02/2005	10/09/2005	7	1	16	1.00	0.00	N	Y	N	N	N	N	Y	N	Y	Y	N	1	185.00	158.578	1
00250	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod 4GB in Grün Neu+OVP!! Händler !!*	Nagelneu & Originalverpackt+ Herstellergarantie 24 Mon	10/02/2005	10/03/2005	1	1	2811	1.00	183.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	161.00	164.757	0
00251	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	Apple iPod 4GB in Grün Neu+OVP!! Händler !!*	Nagelneu & Originalverpackt+ Herstellergarantie 24 Mon	10/02/2005	10/03/2005	1	1	2811	1.00	183.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	177.00	164.757	1
00255	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	apple ipod mini		10/02/2005	10/09/2005	7	1	4	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	152.00	167.977	0
00256	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini silber 4 GB		10/02/2005	10/09/2005	7	1	320	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	146.00	167.977	0
00257	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod Mini 4GB		10/02/2005	10/09/2005	7	1	22	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	127.00	161.512	0
00259	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini (4GB silber NEU)		10/02/2005	10/09/2005	7	1	79	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	156.02	167.977	0
00261	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPod mini 4GB (Silver) Neu		10/02/2005	10/03/2005	1	1	114	155.00	165.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	165.00	167.977	0
00262	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPOD MINI 3Mon.alt RECH.OVP+ iTRIP+LADE+KFZ+iBUDS+SKINS		10/02/2005	10/09/2005	7	1	103	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	193.00	167.977	1
00263	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Orig. apple ipod mini 4GB wie NEU pink OVP & Rechnung		10/02/2005	10/09/2005	7	1	524	1.00	169.00	Y	N	N	N	N	N	Y	N	N	N	N	1	142.99	173.45	0
00265	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silber absolut Neuwertig Garantie OVP	Keine Versandkosten!!!!!!!	10/04/2005	10/09/2005	5	1	8	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	143.00	167.977	0
00266	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	*** ÍPOD MINI - NEU - UNBENUTZT - GARANTIE - BLAU ***		10/02/2005	10/09/2005	7	1	52	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	131.00	161.512	0
00268	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	ipod mini, 4GB, silber		10/02/2005	10/03/2005	1	1	116	99.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	150.00	167.977	0
00269	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini in Silber 1 x benutzt mit Schutzhülle	Rechnung inkl. - Kaufdatum: 05.08.2005	10/02/2005	10/09/2005	7	1	461	1.00	190.00	Y	N	N	N	N	N	Y	N	N	N	N	1	123.00	167.977	0
00271	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini 4GB silber inkl. FM-Transmitter		10/02/2005	10/09/2005	7	1	8	150.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	152.00	167.977	0
00272	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4 GB , 8 Mon. alt, plus FM Transmitter/ Radio		10/02/2005	10/07/2005	5	9	445	169.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	169.00	167.977	1
00274	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod Mini * 4GB * Silber * in org. Verpackung		10/02/2005	10/09/2005	7	1	185	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	146.00	167.977	0
00275	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	IPod  mini 4GB 1000songs PC+Mac		10/02/2005	10/07/2005	5	1	18	1.00	175.00	Y	N	N	N	N	N	Y	N	N	N	N	1	142.00	161.512	0
00276	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40GB, 4. Generation, Super Zustand, mit Zubehör		10/02/2005	10/09/2005	7	1	29	1.00	245.00	Y	N	N	N	N	N	Y	N	N	N	N	1	276.00	221.153	1
00277	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB silber, neu (günstiger Versand!)		10/02/2005	10/09/2005	7	1	3	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	172.00	167.977	1
00278	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	NEUWERTIGER Ipod Mini Silber		10/02/2005	10/03/2005	1	1	76	1.00	189.00	Y	N	N	N	Y	N	N	N	N	N	N	1	166.00	167.977	0
00279	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple ipod mini, silber, 4GB, inkl. viel Zubehör	+ unben. ipod Kopfhörer + ipod remote Fernbedienung OVP	10/03/2005	10/10/2005	7	1	14	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	151.00	167.977	0
00280	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4 GB		10/03/2005	10/08/2005	5	1	66	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	147.50	161.512	0
00281	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	iPod Mini 4GB Blau NEU&OVP, Ungeöffnet, i Pod Mini 4 GB		10/03/2005	10/04/2005	1	1	31	1.00	150.00	Y	N	N	N	N	N	N	N	N	N	N	1	171.00	161.512	1
00282	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	Apple iPod mini 4GB pink; neuwertig		10/03/2005	10/10/2005	7	1	19	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	151.00	173.45	0
00284	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Ipod-Mini Silber, 3 Monate alt, Originalverpackung, TOP		10/03/2005	10/08/2005	5	1	120	105.00	154.00	Y	N	N	N	N	N	N	N	N	N	N	1	141.00	167.977	0
00285	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	apple iPod 40 GB 4. Generation		10/03/2005	10/08/2005	5	1	96	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	222.13	221.153	1
00287	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB *OVP*		10/03/2005	10/10/2005	7	1	130	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	171.00	167.977	1
00288	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	 Original Apple IPOD mini (pink)-  super Zustand -	+ Zubehör + Rg. + originalverpackt	10/03/2005	10/03/2005	0	1	27	1.00	125.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	125.00	173.45	0
00290	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini Silber 4 GB wie neu		10/03/2005	10/13/2005	10	1	37	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	153.35	167.977	0
00292	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	Apple iPod Photo 40GB		10/03/2005	10/10/2005	7	1	7	1.00	0.00	N	Y	N	N	Y	N	N	N	Y	N	N	1	211.00	221.153	0
00296	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod Mini Blau mit OVP ++wie neu++		10/03/2005	10/10/2005	7	1	34	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	146.00	161.512	0
00306	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	APPLE IPOD MINI 4 GB BLAU (KEIN NANO O. PHOTO) WIE NEU		10/03/2005	10/08/2005	5	1	83	1.99	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	149.00	161.512	0
00311	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod mini 4 GB silber, Neu & OVP!inkl. Ladegerät!		10/03/2005	10/10/2005	7	1	68	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	170.00	167.977	1
00312	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod mini+++blau+++4GB+++OVP+++inkl. Ladegerät		10/03/2005	10/10/2005	7	1	159	1.00	0.00	N	N	N	N	N	N	N	N	Y	N	N	1	139.00	161.512	0
00318	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	IPOD MINI - Silber		10/04/2005	10/11/2005	7	1	2	1.00	150.00	Y	N	N	N	Y	N	N	N	N	N	N	1	141.00	167.977	0
00321	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	APPLE iPod Mini  4 GB in BLAU / mp3 Player / Neu & OVP		10/04/2005	10/09/2005	5	1	242	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	173.06	161.512	1
00322	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	APPLE IPOD Mini 4 GB Blau wie NEU+Rechnung+Skin+Garanti		10/04/2005	10/14/2005	10	1	41	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	142.00	161.512	0
00323	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPoD Blau + Viel Zubehör / Reinschauen / OVP		10/04/2005	10/04/2005	0	9	174	169.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	169.00	161.512	1
00324	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40 GB *NEU* OVP 4.Generation + Extrazubehör		10/04/2005	10/09/2005	5	1	37	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	280.90	221.153	1
00326	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE iPOD Mini Silber  NEU OVP  4 GB  Eingeschweisst		10/04/2005	10/09/2005	5	9	292	174.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	174.99	167.977	1
00329	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4gb silber neu		10/04/2005	10/09/2005	5	1	43	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	150.00	167.977	0
00331	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	NEU!apple iPODmini 4GB!NEU!OVP! Model 2005! 2generation		10/04/2005	10/07/2005	3	1	14	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	156.00	167.977	0
00332	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod MP3 mini Player 4GB silber statt 199 Euro		10/04/2005	10/13/2005	9	9	13885	179.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	179.00	167.977	1
00334	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Nagelneuer, ungeöffneter Apple iPod Mini mit 4 GB		10/04/2005	10/11/2005	7	1	19	99.00	198.00	Y	N	N	N	N	N	N	N	N	N	N	1	171.00	167.977	1
00336	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Mini Ipod  4 GB  silber  mit   Zubehör * leicht defekt		10/04/2005	10/14/2005	10	1	906	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	102.11	167.977	0
00337	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün	iPod mini grün 4GB, Topangebot neu**	Neugerät, originalverpackt, unbenutzt	10/06/2005	10/09/2005	3	1	84	1.00	150.00	Y	N	N	N	Y	N	N	N	Y	Y	N	1	146.15	164.757	0
00339	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	APPLE IPOD MINI  4 GB SILBER MODELL 2005		10/05/2005	10/10/2005	5	1	143	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	174.50	167.977	1
00341	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple --- iPod - Mini - 4 GB in 4 verschiedenen Farben		10/04/2005	10/14/2005	10	9	142	199.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	199.00	167.977	1
00342	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod mini blau *NEU*	mit reichhaltigem Zubehör	10/05/2005	10/08/2005	3	1	181	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	170.00	161.512	1
00343	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPod Mini 4 GB 2. Generation in blau		10/05/2005	10/12/2005	7	1	16	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	161.00	161.512	0
00344	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple IPod Mini 4 GB 2. Generation in blau		10/08/2005	10/15/2005	7	1	16	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	175.00	161.512	1
00346	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	!!!NAGELNEUER IPOD MINI 4GB!!!		10/05/2005	10/08/2005	3	1	8	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	161.00	167.977	0
00347	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple iPod mini Tragbarer MP3-Player 4GB Blau		10/05/2005	10/10/2005	5	1	14	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	142.00	161.512	0
00351	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Ipod mini blau 4Gb mit OVP		10/05/2005	10/08/2005	3	1	2	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	135.99	161.512	0
00353	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silber neu + orginalverpackt		10/05/2005	10/10/2005	5	1	6	150.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	156.00	167.977	0
00354	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau	Apple Ipod Mini - 4GB - blau - ähnl. Nano - TOP -		10/05/2005	10/10/2005	5	1	289	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	147.22	161.512	0
00357	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple Ipod Mini 2. Generation, Siber		10/05/2005	10/08/2005	3	1	14	60.00	155.00	Y	N	N	N	N	N	N	N	N	N	N	1	108.00	167.977	0
00358	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink	* * * ipod mini 4 GB in pink* * *		10/05/2005	10/10/2005	5	1	4	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	161.00	173.45	0
00359	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4 GB, SILBER, NEU, OVP		10/05/2005	10/08/2005	3	1	48	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	170.00	167.977	1
00364	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	apple iPod mini 4 GB silber - Neu + OVP		10/05/2005	10/15/2005	10	1	84	135.00	168.00	Y	N	N	N	N	N	N	N	N	N	N	1	189.00	167.977	1
00370	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod mini 4GB SILBER NEU und OVP (verschweißt)		10/05/2005	10/12/2005	7	1	0	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	171.00	167.977	1
00372	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod Mini 4GB silber 2.Gen. + iTrip Griffin Technology		10/05/2005	10/08/2005	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	169.00	167.977	1
00374	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini, 4GB, silber ***NEU*** OVP, für PC + Mac		10/05/2005	10/15/2005	10	1	29	1.00	180.00	Y	Y	N	N	N	N	N	N	N	N	N	1	171.00	167.977	1
00375	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	Apple iPod Mini Silber - inkl. Fernbedienung und Hülle!		10/05/2005	10/12/2005	7	1	67	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	174.00	167.977	1
00377	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber	iPod mini 4GB silber (fast unbenutzt, Originalzubehör)	Anfang März gekauft, daher noch ca. 17 Monate Garantie	10/06/2005	10/16/2005	10	1	58	1.00	160.00	Y	N	N	N	Y	N	Y	N	N	Y	Y	1	152.55	167.977	0
