auct_id,listing_title_lowercase,listing_subtitle_lowercase,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
334,"nagelneuer, ungeöffneter apple ipod mini mit 4 gb","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
336,"mini ipod  4 gb  silber  mit   zubehör * leicht defekt","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
337,"ipod mini grün 4gb, topangebot neu**","neugerät, originalverpackt, unbenutzt","W","W","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
339,"apple ipod mini  4 gb silber modell 2005","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
341,"apple --- ipod - mini - 4 gb in 4 verschiedenen farben","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
342,"ipod mini blau *neu*","mit reichhaltigem zubehör","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
343,"apple ipod mini 4 gb 2. generation in blau","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
344,"apple ipod mini 4 gb 2. generation in blau","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
346,"!!!nagelneuer ipod mini 4gb!!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
347,"apple ipod mini tragbarer mp3-player 4gb blau","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
351,"ipod mini blau 4gb mit ovp","","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
353,"ipod mini 4gb silber neu + orginalverpackt","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F"
354,"apple ipod mini - 4gb - blau - ähnl. nano - top -","","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
357,"apple ipod mini 2. generation, siber","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
358,"* * * ipod mini 4 gb in pink* * *","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
359,"apple ipod mini 4 gb, silber, neu, ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
364,"apple ipod mini 4 gb silber - neu + ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
370,"apple ipod mini 4gb silber neu und ovp (verschweißt)","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F"
372,"ipod mini 4gb silber 2.gen. + itrip griffin technology","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
374,"ipod mini, 4gb, silber ***neu*** ovp, für pc + mac","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
375,"apple ipod mini silber - inkl. fernbedienung und hülle!","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
377,"ipod mini 4gb silber (fast unbenutzt, originalzubehör)","anfang märz gekauft, daher noch ca. 17 monate garantie","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
379,"ipod mini mit netzteil und ipod mini dock top !!!!","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F"
382,"neuer apple i pod","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
386,"apple ipod mini 4 gb silver ausstellungsstück wie neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
388,"apple ipod mini 4 gb silver ausstellungsstück wie neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
391,"gebrauchter ipod mini","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
392,"apple ipod 4 gb mini grün","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
393,"apple ipod mini silver 4gb mit docking-station","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
397,"apple - ipod mini 4gb  ** blau ** neu/ovp ! rechnung","","W","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F"
398,"apple - ipod mini 4gb  ** blau ** neu/ovp ! rechnung","","W","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F"
401,"i pod mini    apple & pc","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
402,"apple ipod mini, silber, 4gb mit restgarantie!","","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
403,"ipod mini 4 gb silber nagel neu ovp unbenutzt","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
404,"199ÿ apple ipod mini 4 gb silber mit zubehör","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
407,"ipod mini 4gb silber neu ovp eingeschweißt","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
412,"* apple ** ipod mini ** 4 gb ** neu ** ovp ** silber *","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
415,"apple ipod mini silber!4gb!mp3 player!neuwertig!zubehör","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
416,"apple ipod mini 4 gb !!neu!!","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
419,"apple 40 gb ipod 3.gen inkl neuer akku !","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
421,"apple ipod 40gb 3.generation mit ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
422,"apple - ipod mini 4gb  ** blau ** neu/ovp ! rechnung","","W","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F"
426,"ipod - mini","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
427,"ipod mini!!! 4 gb","fast neu!!!!!","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
428,"ipod mini pink 4 gb! wie neu! garantie!","","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
429,"apple ipod mini 4gb, silber, neuwertig","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
430,"ipod 40 gb 4.generation -defekt-","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
431,"ipod mini 4gbyte in blau - originalverschweist - neu","","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F"
434,"ipod mini 4gb in silber *top* hammer*!!!!!!!!!!!!!!!!!!","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
435,"neuer i-pod von s-oliver ;4gb 1000 songs,pc+mac","limitet,nicht im handel,anschauen lesen!!!!!","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
436,"ipod mini 4gb 1000 songs pc+mac","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
437,"ipod mini 4 gb silber -neuware-","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
440,"apple ipod mini tragbarer mp3-player 4gb pink","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
441,"ipod mini 4 gb neu* ovp* kein porto ! volle garantie !","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
443,"apple ipod mini blau + docking station","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F"
444,"ipod mini silber 4 gb neu nicht ausgepackt!ovp von sept","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
445,"+++ipod mini 4gb blau kaum gebraucht versandkostenfrei+","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
447,"apple ipod mini silber 4 gb---völlig neu---","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
448,"apple ipod mini 4 gb 4gb mp3 silber blau grün pink neu","","W","F","F","F","W","F","W","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
449,"apple ipod mini mp3 player 4gb silber ovp","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
450,"apple ipod mini 4 gb / silber / top-zustand / garantie","","F","F","F","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F"
452,"apple ipod mini grün mit lautsprecherset   *neu u. ovp*","","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
455,"apple - ipod mini 4gb  ** blau ** neu/ovp ! rechnung","","W","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F"
460,"apple ipod mini blau 4gb ovp -neu- garantie ,.-","","W","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F"
462,"apple ipod blau absolut neuwertig","","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
463,"apple i-pod mini blau mit viel zubehör 4 gb","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
464,"ipod mini silber wie neu mit schutzhülle und displaysch","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
466,"apple ipod mini silber (4gb), sennheiser mx-450, itrip","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
468,"apple ipod mini silber 4 gb wie neu mit zubehör","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
470,"ipod mini 4gb blau","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
476,"apple ipod mini 4 gb silber mod.2005 - deutsche ware !","top zustand! nur 2 wochen getestet! inkl. garantie!","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
478,"apple ipod 40 gb mp3 player","bis 10.000 musik-interpreten","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
480,"ipod mini 4gb silber, 2hüllen+730 songs np199ÿ wie neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
481,"apple i-pod mini 4 gb","mit 1,6 gb songs","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
482,"ipod mini 4gb in originalverpackung","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
487,"apple ipod mini 4gb silber *ovp*","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
489,"apple ipod mini 4gb grün mit blauem skin  - sehr gut","","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F"
491,"apple ipod mini+itrip+idock+topzustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F"
494,"+++ ipod mini 4 gb silber ovp +++","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
497,"ipod mini 4gb grün","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
501,"ipod mini 4gb silber + logic3 sound i-station und .....","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
502,"ipod weiss 40gb","gut","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
503,"apple ipod mini 4 gb - silber - neu - ungeöffnet - ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
505,"neu ovp apple ipod mini mp3-player 4gb 4 gb blue blau","","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
506,"i pod mini pink neuwertig inkl. ovp","","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
507,"neu! apple ipodmini silver!orginalverpackt!absolut neu!","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F"
509,"ipod mini 4gbyte in silber - originalverschweist - neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
510,"apple i pod mini 4 gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
513,"ipod mini blau 4gb","neu!","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
516,"apple ipod mini blue, blau 4 gb, restgarantie!!!!!!","","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F"
517,"ipod mini 4gb inkl. itrip und kfz ladekabel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
518,"ipod mini 4 gb silber wie neu (austauschgerät)","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
520,"ipod mit 4 gb silber neu mit o.v.p.","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
521,"ipod mit 4 gb silber neu mit o.v.p.","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
524,"ipod mini 4gb","nichtraucher","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
525,"apple ipod 40 gb in ovp mit restgarantie u. zubehör","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
528,"apple ipod  mini silber 4 gb neu + ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
530,"apple ipod mini 4gb ovp mit garantie + hülle","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
533,"ipod 40 gb - 4. generation - rest garantie - neuwertig","","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
535,"apple ipod mini 4gb, wie neu, silber","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
539,"ipod mini 4 gb farbe pink mit sehr viel originalubehör","bestzuand, kaum gebraucht!","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
543,"apple ipod mini 4 gb silber neu inkl. rechnung","","W","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F"
545," ipod 40 gb 4 generation","bis zu 10.000 titel","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
546,"-= apple ipod mini musicplayer (4 gb / blue) =-","-= mit kaufrechnung =-","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
549,"apple ipod mini 4 gb silber ovp garantie","","F","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
550,"apple ipod mini 4gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
552,"ipod 40gb mit komplettem zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
553,"***apple ipod mini 4 gb + super zubehör, 18 mon. g.***","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
556,"apple ipod mini 4gb,silver,neu+ovp+usb power adapter","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
557,"apple ipod 40 gb, 4. generation mit zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
559,"apple ipod mini 4 gb in pink","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
560,"ipod mini 4gb **blau** neu/ovp inkl. rechnung","","W","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F"
563,"apple ipod mini 4gb silber, neu und unbenutzt!","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
564,"apple ipod mini 4gb","original verpackt inkl. zubehör","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
565,"apple ipod mini silber neu 4 gigabyte mp3 player itunes","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
566,"apple ipod mini 4 gb blau mod.2005 - deutsche ware !","","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
568,"ipod-mini, 4gb, silber mit original zubehör, ovp","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
570,"mp3-player apple ipod 40gb (4. generation)+ovp+garantie","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
575,"apple ipod mini 4gb, neuwertig, ovp, garantie, socken!!","nur 5 tage! ein schnäppchen...","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
577,"apple ipod mini + airplay fm transmitter + viel zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
578,"apple ipod mini + dickes zubehörpaket ***","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
579,"apple ipod mini 4-gigabite silber neu ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
584,"apple - ipod mini 4gb silber  ** neu-ovp **","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
585,"ipod photo 40gb in ovp mit umfangreichem zubehör","inkl. xtreme mac ledertasche","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
586,"  apple ipod 4g 40gb (defekt)","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
587,"ipod 40 gb 4. generation - orginalverpackt, neuwertig","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F"
589,"i pod mini 4 gb in silber; unbenutzt","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
590,"apple ipod 40 gb + dockingstation","+ original-karton und rechnung  (429 euro)","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
592,"apple ipod photo  60 gb 5. generation ovp garantie","","F","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
