auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
9454,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-0.813831,-0.944123,-0.780798,-0.634108,-0.373869,-1.630335,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
5706,"W",2006,2006,-0.208363,-0.696476,1.828931,0.150366,-1.240108,-0.711354,-1.205195,-0.392217,-1.806540,-0.268526,-0.506275,-0.602500,0.000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
10567,"W",2005,2005,-0.208363,0.667938,1.892750,0.150366,0.678138,-0.129432,0.704591,-0.029380,-0.015434,1.431246,-0.506275,-2.250540,1.377797,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4446,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.336106,1.128988,0.696293,-2.140854,0.198335,-0.506275,-0.602500,-2.426387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3291,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,-1.176892,1.128988,-0.875999,-0.225929,0.461352,-0.506275,-0.602500,-0.651740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
11518,"W",2005,2005,-0.208363,1.520696,-0.589519,0.150366,0.891276,-0.944123,0.916790,0.212511,-1.610979,0.998851,-0.506275,1.203594,0.742671,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
10528,"F",2005,2005,1.366717,-0.525924,1.632318,0.150366,0.678138,-0.129432,0.704591,0.696293,-0.650003,1.431246,-0.506275,0.668542,1.377797,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14049,"W",2006,2006,-0.208363,0.667938,0.777915,0.150366,-1.240108,-0.129432,-1.205195,0.696293,0.050438,-0.378731,-0.506275,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
14748,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.026969,-1.409661,-0.992997,-1.359782,-0.868002,-0.836166,-0.506275,-2.250540,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8666,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,0.918028,-0.992997,1.301021,0.559340,-1.322758,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8326,"F",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.026969,0.336106,-0.992997,1.542912,-0.283876,-1.198186,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
7438,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-1.293277,-0.992997,-0.513163,1.593828,-0.859765,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
8735,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,1.150797,-0.992997,1.542912,0.259491,-1.373173,-0.506275,-0.602500,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
191,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.642430,0.704591,-0.875999,0.799243,1.655629,-0.506275,0.668542,1.636657,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7713,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-0.827739,-0.992997,-0.513163,-0.903745,-0.954935,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
15924,"F",2006,2006,-0.208363,0.667938,1.741143,0.150366,-0.813831,0.685259,-0.780798,0.817239,0.984558,-2.005561,1.914459,-2.250540,0.000000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
412,"F",2005,2005,1.366717,-0.696476,1.712576,0.150366,0.678138,-1.060508,0.704591,-1.117891,1.014667,1.570114,-0.506275,0.000000,1.542176,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
15329,"W",2006,2006,-0.208363,0.667938,1.697638,0.150366,-1.026969,0.918028,-0.780798,-1.722618,-0.349749,-1.322758,2.067594,0.437298,0.000000,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,"1_Training"
14706,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.026969,-1.526046,-0.992997,-0.755054,-0.469283,-0.812638,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"1_Training"
5487,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-1.060508,-1.205195,-0.513163,-0.064946,-0.203146,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
11396,"F",2005,2005,1.366717,-0.525924,1.697638,0.150366,0.891276,-1.293277,0.916790,-0.755054,-0.803598,1.054261,-0.506275,0.163796,0.837933,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5990,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-0.129432,-1.205195,1.059130,-2.140854,-0.378731,-0.506275,1.203594,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9734,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,-0.362201,-0.780798,0.212511,0.024075,-1.762239,1.826350,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
15003,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.026969,-0.594970,-0.992997,0.575348,0.089832,-1.002977,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13597,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-1.642430,-1.205195,-1.601673,-0.695972,-0.095438,-0.506275,-2.250540,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4979,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,1.383566,1.128988,1.784804,-2.140854,0.010792,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,"1_Training"
4835,"W",2005,2005,-0.208363,-0.696476,1.705183,0.150366,1.104415,1.034413,1.128988,1.421967,-2.140854,0.073816,-0.506275,-0.602500,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
4836,"W",2005,2005,-0.208363,-0.696476,1.705183,0.150366,1.104415,1.034413,1.128988,1.421967,-2.140854,0.073816,-0.506275,-0.602500,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
4832,"W",2005,2005,-0.208363,-0.696476,1.705183,0.150366,1.104415,1.034413,1.128988,1.421967,-2.140854,0.073816,-0.506275,-0.602500,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
7248,"W",2006,2006,-0.208363,-0.696476,1.826666,0.150366,-1.026969,-1.526046,-0.992997,-1.359782,-2.140854,-0.812638,-0.506275,-1.210742,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
7672,"W",2006,2006,-0.208363,-0.696476,1.826666,0.150366,-1.026969,-0.944123,-0.992997,-0.875999,-1.806540,-0.931037,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
7797,"W",2006,2006,-0.208363,-0.696476,1.826666,0.150366,-1.026969,-0.711354,-0.992997,-0.634108,-1.610979,-0.978920,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
7953,"W",2006,2006,-0.208363,-0.696476,1.826666,0.150366,-1.026969,-0.362201,-0.992997,-0.392217,-1.610979,-1.051300,-0.506275,0.000000,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
3083,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,-1.526046,1.128988,-0.392217,0.214186,0.520789,-0.506275,1.203594,-0.426033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
11207,"W",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,1.732719,0.916790,-1.117891,0.644289,1.145720,2.005880,0.668542,0.984672,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,"1_Training"
10295,"F",2005,2005,-0.208363,0.667938,1.805540,0.150366,0.678138,-0.944123,0.704591,-0.875999,-0.208064,1.552898,2.026694,-2.250540,1.522564,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
3829,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,-0.392217,0.399904,0.341089,-0.506275,-2.250540,-1.235998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6186,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.103337,-1.205195,1.301021,-1.610979,-0.423256,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1885,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.245817,0.916790,0.575348,-0.142564,0.886818,-0.506275,0.668542,0.532402,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7008,"F",2006,2006,-0.208363,2.373455,1.381244,0.150366,-1.240108,1.616335,-0.992997,-1.480727,0.748909,-0.719209,1.961237,0.163796,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
266,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-0.755054,-0.235117,1.638607,-0.506275,0.668542,1.618220,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13965,"F",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.240108,-0.478585,-1.205195,0.091565,-0.361658,-0.312418,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,"1_Training"
994,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.918028,0.704591,1.784804,-0.746789,1.271962,-0.506275,0.668542,1.169116,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5876,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.478585,-1.205195,0.333457,-0.009588,-0.312418,1.922164,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,"1_Training"
7259,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-1.526046,-0.992997,-1.238836,0.347427,-0.812638,-0.506275,-0.602500,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"1_Training"
4307,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.103337,1.128988,0.454402,0.387311,0.239395,-0.506275,-0.602500,-1.983476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2741,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,-2.140854,0.618824,-0.506275,0.668542,-0.110735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4795,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,1.104415,0.918028,1.128988,1.301021,-0.834726,0.094707,-0.506275,-0.602500,-5.184946,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
1045,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,0.918028,0.704591,1.542912,-0.628563,1.271962,1.937203,0.163796,1.169116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
12336,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,1.616335,1.128988,-1.359782,-0.500412,0.579768,2.098261,0.163796,-0.229224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,"1_Training"
10244,"W",2005,2005,-0.208363,0.667938,1.754770,0.150366,0.678138,-1.176892,0.704591,-1.238836,-0.628563,1.587294,2.008004,0.000000,1.561542,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
1718,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,0.050438,0.943037,1.927232,-0.602500,0.641124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
3067,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,1.104415,-1.526046,1.128988,-0.755054,-0.774357,0.520789,-0.506275,0.668542,-0.426033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8025,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,0.366451,-1.051300,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6663,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,1.034413,-1.205195,1.905749,-0.015434,-0.604028,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14165,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.938184,-0.903745,-0.468044,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
14767,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,-1.293277,-0.992997,-0.513163,-0.903745,-0.859765,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
216,"W",2005,2005,-0.208363,2.373455,-0.589519,0.150366,0.678138,-1.642430,0.704591,-1.359782,-1.610979,1.655629,-0.506275,-0.602500,1.636657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
9561,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-0.711354,-0.780798,0.091565,0.001896,-1.682826,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
11019,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,1.034413,0.704591,1.421967,-0.283876,1.254061,-0.506275,-0.602500,1.144081,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1414,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.634108,-0.608037,1.072637,-0.506275,0.668542,0.868420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
