auct_id,gms_greater_avg,item_leaf_category_name_color_category,item_leaf_category_gigabytes,start_prive > avg,start_price_is_default,schedule_fee_flag,listing_type_code_9,listing_type_code_1,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_new,listing_title_lowercase_contains_black,listing_title_lowercase_contains_apple,_contains_gen,item_leaf_category_name_article_category_meta_category_nano,item_leaf_category_name_article_category_meta_category_mini,item_leaf_category_name_article_category_meta_category_classic,is_24_days_before_weihnachten,ipix_featured_fee_flag,gallery_fee_flag,feedback > avg,buy_it_now_listed_flag,buy_it_now > gms_avg,bold_fee_flag,start_price_LogN,qty_available_per_listing_Invers,listing_start_date_month,listing_start_date_day,listing_end_date_month,listing_end_date_day,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,days_between_weihnachten_2005_Log10,buy_it_now_price_LogN
412,"F",7,4,"W","F","N","W","F","W","W","W","F","W","F","F","W","F","F","N","N","W","N","F","N",5.043361,1.000000,10,6,10,6,,2.841359,1.897627,0.000000
15329,"W",5,20,"F","F","Y","F","W","F","W","F","F","W","F","F","F","W","W","Y","Y","F","Y","W","N",5.010635,1.000000,2,23,3,1,1.791759,1.612784,,5.521461
15581,"W",5,20,"F","F","Y","F","W","F","W","F","F","W","F","F","F","W","W","Y","Y","F","Y","W","N",5.010635,1.000000,3,5,3,12,1.945910,1.612784,,5.521461
15809,"W",5,20,"F","F","Y","F","W","F","W","F","F","W","F","F","F","W","W","Y","Y","F","Y","F","N",4.605170,1.000000,3,14,3,19,1.609438,1.612784,,5.298317
14706,"W",5,20,"F","W","N","F","W","F","W","F","F","W","W","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,2,2,2,9,1.945910,1.505150,,0.000000
8955,"W",5,2,"W","F","N","W","F","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.135798,1.000000,2,28,3,1,0.000000,1.176091,,0.000000
8895,"W",7,4,"F","W","N","F","W","W","F","W","F","F","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,27,3,4,1.609438,1.968483,,0.000000
5487,"W",7,4,"F","W","Y","F","W","F","W","W","F","F","W","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,6,1,11,1.609438,1.869232,,0.000000
14,"F",4,4,"F","F","N","F","W","F","W","W","F","F","F","F","W","F","F","N","N","F","N","F","N",4.787492,1.000000,9,22,10,2,2.302585,1.000000,1.968483,0.000000
11396,"F",7,6,"F","F","N","F","W","F","W","W","F","F","F","F","W","F","F","N","N","F","N","F","N",5.010635,1.000000,11,4,11,9,1.609438,1.204120,1.698970,0.000000
10012,"F",7,6,"F","F","N","F","W","W","W","W","F","F","F","F","W","F","F","N","N","F","N","F","N",5.010635,1.000000,9,22,10,2,2.302585,1.000000,1.968483,0.000000
5990,"W",7,4,"F","W","Y","F","W","W","F","W","F","W","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,14,1,24,2.302585,0.000000,,0.000000
9011,"W",5,2,"F","W","Y","F","W","F","F","F","W","W","F","W","F","F","W","N","Y","F","N","F","Y",0.000000,1.000000,3,2,3,12,2.302585,1.755875,,0.000000
9734,"F",5,2,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","Y","F","N",0.000000,1.000000,3,12,3,17,1.609438,1.949390,,5.003946
14283,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,1,21,1,31,2.302585,1.991226,,0.000000
15003,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,10,2,20,2.302585,2.008600,,0.000000
13597,"W",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,1,1,1,2,0.000000,1.301030,,0.000000
3800,"F",7,4,"F","W","Y","F","W","W","F","F","F","W","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,11,12,21,2.302585,2.501059,1.113943,0.000000
4979,"W",4,4,"F","W","N","F","W","F","F","W","F","F","F","F","W","F","W","N","N","F","N","F","Y",0.000000,1.000000,12,27,12,30,1.098612,0.000000,,0.000000
4835,"W",5,4,"F","F","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.027165,1.000000,12,24,12,27,1.098612,0.000000,,0.000000
4833,"W",5,4,"F","F","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.027165,1.000000,12,24,12,27,1.098612,0.000000,,0.000000
4836,"W",5,4,"F","F","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.027165,1.000000,12,24,12,27,1.098612,0.000000,,0.000000
4832,"W",5,4,"F","F","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.027165,1.000000,12,24,12,27,1.098612,0.000000,,0.000000
12752,"W",7,6,"F","F","N","F","W","W","W","F","F","F","F","F","W","F","W","Y","N","F","N","F","N",4.317488,1.000000,12,8,12,13,1.609438,0.301030,1.204120,0.000000
7258,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,2,2,2,,0.000000,,0.000000
7245,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,2,2,3,0.000000,0.000000,,0.000000
7248,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,2,2,4,0.693147,0.000000,,0.000000
7406,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,3,2,3,,0.000000,,0.000000
7409,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,3,2,5,0.693147,0.000000,,0.000000
7451,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,4,2,6,0.693147,0.301030,,0.000000
7597,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,6,2,6,,0.301030,,0.000000
7632,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,6,2,7,0.000000,0.301030,,0.000000
7672,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,7,2,8,0.000000,0.301030,,0.000000
7722,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,8,2,8,,0.301030,,0.000000
7737,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,8,2,9,0.000000,0.301030,,0.000000
7797,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,9,2,10,0.000000,0.477121,,0.000000
7953,"W",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","Y",5.293305,1.000000,2,12,2,12,,0.477121,,0.000000
3083,"W",4,4,"F","W","N","F","W","F","F","W","F","F","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,2,12,12,2.302585,2.120574,1.342423,0.000000
11207,"W",7,6,"F","W","Y","F","W","W","F","F","F","W","F","F","W","F","F","Y","N","F","Y","W","Y",0.000000,1.000000,10,30,11,6,1.945910,2.507856,1.740363,5.389072
13299,"F",5,20,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,20,12,23,1.098612,0.477121,0.602060,0.000000
11867,"W",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","F","Y","N","F","Y","W","N",0.000000,1.000000,11,18,11,21,1.098612,2.060698,1.556303,5.556828
10295,"F",5,20,"W","F","N","F","W","F","F","W","F","W","F","F","F","W","F","N","N","F","Y","W","N",5.247024,1.000000,10,7,10,8,0.000000,1.740363,1.892095,5.433722
3829,"W",7,4,"F","W","N","F","W","W","F","F","F","W","F","F","W","F","W","N","N","F","N","F","N",0.000000,1.000000,12,11,12,12,0.000000,2.287802,1.113943,0.000000
6186,"W",7,4,"F","W","N","F","W","W","W","W","F","W","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,16,1,26,2.302585,0.477121,,0.000000
7634,"W",7,4,"F","W","Y","F","W","W","W","F","F","W","F","F","W","F","W","Y","N","F","N","F","N",0.000000,1.000000,2,7,2,10,1.098612,1.113943,,0.000000
15956,"F",5,2,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,3,17,3,20,1.098612,1.204120,,0.000000
1885,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,13,11,20,1.945910,1.799341,1.612784,0.000000
15112,"F",5,30,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","Y","Y","F","Y","W","N",0.000000,1.000000,2,13,2,23,2.302585,1.995635,,5.857933
2234,"F",2,4,"F","W","N","F","W","F","F","F","F","F","F","F","W","F","F","Y","Y","F","N","F","N",0.000000,1.000000,11,19,11,22,1.098612,0.000000,1.544068,0.000000
14440,"W",5,30,"W","F","Y","F","W","F","F","W","F","F","F","F","F","W","W","N","Y","F","N","F","Y",5.476464,1.000000,1,26,2,2,1.945910,1.716003,,0.000000
7008,"F",5,40,"F","F","N","F","W","F","F","F","F","F","W","F","F","W","W","N","N","F","Y","F","N",4.317488,1.000000,1,29,2,3,1.609438,2.602060,,5.293305
10419,"F",5,30,"F","W","Y","F","W","F","F","F","F","F","F","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,10,12,10,15,1.098612,1.113943,1.863323,0.000000
3402,"W",5,40,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","Y","W","N",0.000000,1.000000,12,7,12,10,1.098612,2.828015,1.230449,5.541264
266,"F",2,4,"F","W","N","F","W","F","F","W","F","F","F","F","W","F","F","Y","Y","F","N","F","N",0.000000,1.000000,10,2,10,9,1.945910,1.716003,1.919078,0.000000
43,"F",6,4,"F","W","N","F","W","F","F","F","F","F","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,9,24,10,1,1.945910,1.732394,1.959041,0.000000
13965,"F",7,6,"F","W","N","F","W","W","F","W","F","F","F","F","W","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,11,1,16,1.609438,1.602060,,0.000000
994,"W",7,4,"F","W","Y","F","W","W","F","F","F","F","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,10,23,10,30,1.945910,1.255273,1.792392,0.000000
5876,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","Y","F","Y",0.000000,1.000000,1,11,1,18,1.945910,1.919078,,5.209486
7259,"F",5,4,"F","W","Y","F","W","F","W","W","W","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,2,2,5,1.098612,2.240549,,0.000000
8494,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,20,2,27,1.945910,2.152288,,0.000000
6127,"W",5,40,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","Y","W","N",0.000000,1.000000,1,15,1,16,0.000000,2.089905,,5.521461
3833,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,12,11,12,16,1.609438,1.414973,1.113943,0.000000
14337,"W",7,6,"F","W","Y","F","W","F","F","W","F","W","F","F","W","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,1,23,1,28,1.609438,2.451786,,0.000000
4307,"W",5,4,"F","W","N","F","W","F","F","W","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,16,12,19,1.098612,2.276462,0.903090,0.000000
6500,"F",5,4,"F","W","Y","F","W","F","F","F","F","F","F","W","F","F","W","Y","N","F","Y","F","N",0.000000,1.000000,1,22,2,1,2.302585,2.269513,,5.273000
8545,"F",5,2,"F","W","Y","F","W","F","F","F","F","F","F","W","F","F","W","Y","N","F","Y","W","N",0.000000,1.000000,2,21,3,3,2.302585,2.287802,,5.273000
770,"W",7,4,"F","F","N","F","W","W","F","W","F","W","F","F","W","F","F","Y","Y","F","Y","W","N",2.301585,1.000000,10,16,10,23,1.945910,2.471292,1.838849,5.135798
2741,"W",2,4,"F","W","N","F","W","F","W","W","F","F","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,11,27,12,4,1.945910,0.000000,1.431364,0.000000
11281,"F",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","F","N","N","F","Y","W","N",0.000000,1.000000,10,31,11,3,1.098612,1.113943,1.732394,5.393628
4795,"W",5,40,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","W","Y","Y","F","N","F","Y",0.000000,1.000000,12,23,12,26,1.098612,1.176091,0.000000,0.000000
1045,"W",2,4,"F","W","N","F","W","F","F","W","F","W","F","F","W","F","F","N","Y","F","Y","W","N",0.000000,1.000000,10,23,10,28,1.609438,1.361728,1.792392,5.241747
12336,"W",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","Y","Y","F","Y","W","N",0.000000,1.000000,11,29,12,4,1.609438,1.477121,1.397940,5.587249
10244,"W",5,20,"W","F","N","F","W","F","F","W","F","F","F","F","F","W","F","Y","Y","F","Y","W","N",5.135798,1.000000,10,5,10,5,,1.361728,1.903090,5.393628
3640,"W",2,4,"F","W","Y","F","W","F","W","W","F","W","F","F","W","F","W","Y","Y","F","N","F","N",0.000000,1.000000,12,10,12,15,1.609438,1.707570,1.146128,0.000000
1718,"W",7,4,"F","W","N","F","W","F","F","F","F","W","F","F","W","F","F","Y","Y","F","Y","W","N",0.000000,1.000000,11,10,11,13,1.098612,1.973128,1.643453,5.220356
553,"W",7,4,"F","W","N","F","W","F","F","F","F","W","F","F","W","F","F","Y","Y","F","N","F","N",0.000000,1.000000,10,11,10,16,1.609438,1.959041,1.869232,0.000000
3067,"W",6,4,"F","W","N","F","W","F","F","F","F","W","F","F","W","F","W","N","N","F","N","F","N",0.000000,1.000000,12,2,12,9,1.945910,1.230449,1.342423,0.000000
10673,"F",7,6,"F","F","N","F","W","F","W","F","F","W","F","F","W","F","F","N","N","F","Y","W","N",4.867534,1.000000,10,16,10,23,1.945910,1.380211,1.838849,5.347108
9975,"W",5,2,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","Y","N","F","N","F","N",0.000000,1.000000,3,16,3,21,1.609438,2.514548,,0.000000
8688,"F",5,2,"F","F","N","F","W","F","F","W","F","W","F","W","F","F","W","N","N","F","N","F","N",4.867534,1.000000,2,23,2,28,1.609438,0.698970,,0.000000
2313,"W",5,40,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,20,11,27,1.945910,1.869232,1.531479,0.000000
5556,"F",7,4,"F","W","N","F","W","F","F","W","F","F","F","F","W","F","W","N","N","F","N","F","N",0.000000,1.000000,1,7,1,8,0.000000,1.792392,,0.000000
13788,"W",7,6,"F","W","N","F","W","F","W","W","F","F","F","F","W","F","W","N","N","F","N","F","N",0.000000,1.000000,1,7,1,14,1.945910,0.477121,,0.000000
8025,"W",5,4,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,2.257679,,0.000000
6663,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,24,1,31,1.945910,1.913814,,0.000000
14742,"W",5,30,"F","W","N","F","W","F","W","F","W","F","F","F","F","W","W","N","N","F","Y","W","N",0.000000,1.000000,2,3,2,8,1.609438,1.342423,,5.669881
14165,"F",5,30,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,18,1,23,1.609438,1.113943,,0.000000
14767,"F",5,30,"F","W","Y","F","W","F","F","W","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,4,2,11,1.945910,1.113943,,0.000000
32,"W",5,40,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","N","F","N","F","N",0.000000,1.000000,9,24,10,1,1.945910,0.301030,1.959041,0.000000
216,"W",5,40,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","F","Y","N","F","N","F","N",0.000000,1.000000,10,1,10,4,1.098612,0.477121,1.924279,0.000000
9561,"W",7,4,"F","W","N","F","W","W","F","F","F","W","F","F","W","F","W","Y","N","F","N","F","N",0.000000,1.000000,3,9,3,16,1.945910,1.929419,,0.000000
11019,"F",7,6,"F","W","Y","F","W","F","F","W","F","W","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,10,24,10,27,1.098612,1.672098,1.785330,0.000000
10350,"W",5,20,"F","W","Y","F","W","F","F","F","F","W","F","F","F","W","F","N","N","F","Y","W","N",0.000000,1.000000,10,9,10,9,,1.000000,1.880814,5.560682
10530,"W",5,20,"W","F","N","W","F","F","F","F","F","W","F","F","F","W","F","N","N","F","N","F","N",5.560643,1.000000,10,14,10,14,,1.000000,1.851258,0.000000
15527,"F",5,30,"F","W","N","F","W","F","F","F","F","W","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,28,3,5,1.609438,1.832509,,0.000000
1414,"F",7,4,"F","W","N","F","W","F","F","F","F","F","F","F","W","F","F","N","Y","F","N","F","Y",0.000000,1.000000,11,3,11,10,1.945910,1.380211,1.707570,0.000000
2381,"F",7,4,"F","W","N","F","W","W","F","F","F","F","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,11,21,11,28,1.945910,2.086360,1.518514,0.000000
13756,"W",5,4,"W","F","N","W","F","F","W","W","W","F","F","W","F","F","W","Y","N","F","N","F","N",5.416100,1.000000,1,6,1,8,0.693147,2.650308,,0.000000
13758,"W",5,4,"W","F","N","W","F","F","W","W","W","F","F","W","F","F","W","Y","N","F","N","F","N",5.416100,1.000000,1,6,1,9,1.098612,2.650308,,0.000000
5257,"W",5,4,"F","W","N","F","W","F","W","W","W","F","F","W","F","F","W","N","Y","F","N","F","Y",0.000000,1.000000,1,2,1,9,1.945910,1.230449,,0.000000
7602,"F",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","Y","Y","F","Y","F","N",0.000000,1.000000,2,6,2,6,,2.204120,,5.010635
6707,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","Y","F","Y",0.000000,1.000000,1,25,1,28,1.098612,1.643453,,5.135798
15311,"F",5,30,"F","W","Y","F","W","F","F","F","F","F","W","F","F","W","W","Y","N","F","N","F","N",0.000000,1.000000,2,21,2,26,1.609438,2.603144,,0.000000
12707,"F",5,20,"F","W","N","F","W","F","F","W","F","W","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,7,12,14,1.945910,1.612784,1.230449,0.000000
11342,"F",7,6,"F","W","N","F","W","W","F","W","F","F","F","F","W","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,2,11,5,1.098612,2.389166,1.716003,0.000000
5044,"W",4,4,"F","W","N","F","W","F","F","F","F","F","F","F","W","F","W","Y","Y","F","N","F","N",0.000000,1.000000,12,28,1,7,2.302585,1.278754,,0.000000
4859,"W",2,4,"F","W","N","F","W","F","F","W","F","W","F","F","W","F","W","Y","N","F","N","F","N",0.000000,1.000000,12,25,12,28,1.098612,2.235528,,0.000000
10640,"F",5,20,"F","W","N","F","W","F","F","F","F","W","W","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,10,16,10,23,1.945910,0.000000,1.838849,0.000000
3345,"F",7,4,"F","W","Y","F","W","F","F","F","F","W","F","F","W","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,12,6,12,13,1.945910,1.361728,1.255273,0.000000
3368,"W",2,4,"F","W","N","F","W","F","F","W","F","W","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,6,12,13,1.945910,1.491362,1.255273,0.000000
1202,"F",6,4,"F","W","N","F","W","F","W","W","F","W","F","F","W","F","F","N","Y","F","N","F","Y",0.000000,1.000000,10,27,11,3,1.945910,0.903090,1.763428,0.000000
2279,"W",2,4,"F","W","N","F","W","F","W","F","F","W","F","F","W","F","F","Y","Y","F","N","F","Y",0.000000,1.000000,11,20,11,30,2.302585,1.176091,1.531479,0.000000
11876,"F",7,6,"F","F","N","F","W","W","F","F","F","W","F","F","W","F","F","N","Y","F","Y","W","N",2.301585,1.000000,11,18,11,28,2.302585,1.414973,1.556303,5.342334
11071,"F",7,6,"F","W","Y","F","W","F","W","F","F","W","F","F","W","F","F","Y","Y","F","N","F","Y",0.000000,1.000000,10,25,11,4,2.302585,1.176091,1.778151,0.000000
14727,"W",5,30,"F","W","N","F","W","F","W","W","W","W","W","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,2,2,9,1.945910,2.641474,,0.000000
3561,"W",6,4,"F","W","Y","F","W","F","F","F","F","W","F","F","W","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,9,12,14,1.609438,1.681241,1.176091,0.000000
12778,"F",5,30,"F","W","N","F","W","F","F","W","W","F","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,9,12,19,2.302585,1.690196,1.176091,0.000000
14338,"F",8,4,"F","W","N","F","W","F","F","F","F","F","F","F","W","F","W","N","N","F","Y","F","N",0.000000,1.000000,1,23,1,26,1.098612,1.740363,,5.010635
1488,"W",2,4,"F","W","N","F","W","F","F","W","F","W","F","F","W","F","F","N","Y","F","N","F","Y",0.000000,1.000000,11,5,11,12,1.945910,1.544068,1.690196,0.000000
1796,"W",7,4,"F","W","Y","F","W","W","F","W","F","W","F","F","W","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,12,11,19,1.945910,2.698970,1.623249,0.000000
3966,"F",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.187386,1.000000,12,13,12,14,0.000000,2.220108,1.041393,0.000000
3031,"F",5,4,"W","F","N","W","F","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",5.187386,1.000000,12,1,12,3,0.693147,2.190332,1.361728,0.000000
13025,"W",5,30,"W","F","N","W","F","F","W","W","F","W","F","F","F","W","W","N","Y","F","N","F","N",5.666427,0.100000,12,14,12,19,1.609438,2.225309,1.000000,0.000000
2773,"W",7,4,"F","W","N","F","W","W","W","W","F","W","F","F","W","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,27,12,4,1.945910,2.227887,1.431364,0.000000
14912,"W",7,6,"F","W","Y","F","W","F","F","W","F","W","F","F","W","F","W","N","Y","F","Y","W","N",0.000000,1.000000,2,8,2,18,2.302585,1.342423,,5.298317
2285,"W",6,4,"F","F","N","F","W","F","F","W","F","F","F","F","W","F","F","Y","Y","F","Y","W","Y",4.605070,1.000000,11,20,11,21,0.000000,1.544068,1.531479,5.298317
2114,"W",7,4,"F","W","Y","F","W","W","W","W","F","W","F","F","W","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,17,11,27,2.302585,1.322219,1.568202,0.000000
3566,"W",7,4,"W","F","N","W","F","W","W","W","F","W","F","F","W","F","W","N","Y","F","N","F","N",5.273000,1.000000,12,9,12,10,0.000000,1.380211,1.176091,0.000000
15764,"F",5,30,"F","W","Y","F","W","F","W","W","F","W","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,3,12,3,19,1.945910,1.770852,,0.000000
12806,"W",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,10,12,15,1.609438,0.903090,1.146128,0.000000
13264,"W",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,19,12,22,1.098612,0.954243,0.698970,0.000000
6172,"F",5,4,"F","F","N","F","W","F","F","F","F","F","W","W","F","F","W","N","Y","F","Y","W","N",1.609438,1.000000,1,16,1,17,0.000000,1.301030,,5.293305
6162,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,1,16,1,16,,1.322219,,4.941642
2928,"W",7,4,"F","W","N","F","W","W","W","F","F","W","F","F","W","F","F","N","N","F","N","F","N",0.000000,1.000000,11,30,12,10,2.302585,2.130334,1.380211,0.000000
9461,"F",6,4,"F","W","N","F","W","F","F","F","F","W","F","F","W","F","W","Y","Y","F","Y","W","Y",0.000000,1.000000,3,7,3,8,0.000000,1.939519,,5.225747
9989,"F",5,2,"W","F","N","W","F","F","F","F","F","W","F","W","F","F","W","N","N","F","N","F","N",5.010635,1.000000,3,16,3,18,0.693147,2.311754,,0.000000
