auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_Mean__avg,item_leaf_category_name_article_category,item_leaf_category_name_article_category_meta_category,item_leaf_category_name_color_category,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_24_days_before_weihnachten,qty_available_per_listing_is_default,feedback > avg,buy_prive > avg,buy_it_now > gms_avg,start_prive > avg,start_price > gms_avg,qty > avg,listing_subtitle_lowercase_contains_ovp,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
9210,"W"," Apple iPod nano 4 GB *NEU* WEISS oder SCHWARZ OVP","Auch direkt: ipod nano 4 GB für 239,90 Euro",2006-03-04,2006-03-14,197.862000,176.815699,198.507979,692.674216,1.163586,0.722658,1.864184,-0.523740,13.127273,"iPod Nano 4 GB","nano","",295,-70,"W","F","F","F","F","W","W","F","F",2006,2006,3,3,4,14,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8504,"F"," Apple iPod Nano 4GB  !! NEU !!","",2006-02-20,2006-02-21,197.862000,176.815699,198.507979,692.674216,-2.145727,0.647249,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",307,-58,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,20,21,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7523,"W"," Apple iPod Nano 4GB schwarz/weiß !! NEU !!","",2006-02-05,2006-02-08,197.862000,176.815699,198.507979,692.674216,-0.566783,0.644272,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",322,-43,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,5,8,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8160,"F"," Apple iPod Nano 4GB schwarz/weiß !! NEU !!","",2006-02-15,2006-02-20,197.862000,176.815699,198.507979,692.674216,0.167384,0.647249,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",312,-53,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,15,20,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
4783,"F"," Apple iPod Nano Schwarz, Neu,  2 GB, Open but not used","170,00",2005-12-22,2005-12-25,197.862000,176.815699,198.507979,692.674216,-0.566783,-2.142387,1.700295,-0.523740,13.127273,"iPod Nano 4 GB","nano","",367,2,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,22,25,"F","N","W","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
6750,"F"," Apple ipod pink 4 GB mit Tasche !","",2006-01-25,2006-02-04,173.450000,140.724516,179.250000,1704.617512,1.163586,-0.570952,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",333,-32,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,25,4,"W","N","F","F","Y","N","Y","N","Y","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W"
7522,"W"," Apple iPod Video 30 GB schwarz/weiß !! NEU !!","",2006-02-05,2006-02-08,197.862000,176.815699,198.507979,692.674216,-0.566783,0.644272,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",322,-43,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,5,8,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
11658,"W"," APPLE iPOD VIDEO, 30 GB, neuste Generation, weiß !!!","Original verschweißt mit Rechnung!",2005-11-12,2005-11-12,263.459000,219.590736,282.979798,538.511002,,0.337524,1.916226,-0.523740,9.592593,"30 GB","classic","",407,42,"F","W","F","F","F","W","W","F","W",2005,2005,11,11,12,12,"F","N","F","W","N","N","Y","N","N","N","N","Y","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
13533,"W"," Bose Sound Dock NEU und OVP für iPOD","",2005-12-29,2006-01-05,207.358000,162.585936,226.704225,893.903859,0.650967,0.817942,-0.605404,-0.523740,9.533333,"20 GB","classic","",360,-5,"W","W","F","F","F","F","F","F","F",2005,2006,12,1,29,5,"W","N","F","F","Y","N","Y","N","N","N","N","Y","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
14763,"W"," Bose Sound Dock NEU und OVP für iPOD","",2006-02-03,2006-02-06,207.358000,162.585936,226.704225,893.903859,-0.566783,0.832310,-0.605404,-0.523740,9.533333,"20 GB","classic","",324,-41,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,3,6,"W","N","F","F","Y","N","Y","N","N","N","N","Y","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
1050,"F"," I Pod Mini Silber Neu Neu Neu OVP 4 GB","",2005-10-23,2005-10-30,167.977000,131.317479,171.047619,628.901677,0.650967,0.212671,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",427,62,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,23,30,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
5402,"W"," i pod mit i trip","",2006-01-05,2006-01-06,167.977000,131.317479,171.047619,628.901677,-2.145727,-0.518283,1.644103,1.916381,6.708333,"iPod Mini 4 GB","mini","Silber",353,-12,"W","W","F","W","W","W","F","F","F",2006,2006,1,1,5,6,"F","Y","F","F","N","N","N","N","Y","N","N","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
13082,"W"," I Pod Photo Farbe 20 GB mit Fernbedienung und Hülle","",2005-12-15,2005-12-18,207.358000,162.585936,226.704225,893.903859,-0.566783,-0.455962,-0.605404,-0.523740,9.533333,"20 GB","classic","",374,9,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,15,18,"W","N","F","F","N","N","Y","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
9341,"F"," iPod  40 GB","",2006-03-05,2006-03-08,221.153000,176.996803,268.666667,764.667335,-0.566783,0.293244,-0.605404,-0.523740,9.500000,"40 GB","classic","",294,-71,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,5,8,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
13208,"W"," Ipod 30 GB 5. Generation weiss (Video Ipod) OVP","",2005-12-17,2005-12-18,263.459000,219.590736,282.979798,538.511002,-2.145727,-0.136488,1.462071,2.047663,9.592593,"30 GB","classic","",372,7,"W","W","F","F","W","F","F","F","F",2005,2005,12,12,17,18,"F","Y","F","F","N","N","N","N","N","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F"
14333,"F"," ipod 30 GB Black","",2006-01-22,2006-01-29,263.459000,219.590736,282.979798,538.511002,0.650967,-1.366128,-0.605404,-0.523740,9.592593,"30 GB","classic","",336,-29,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,22,29,"W","N","F","F","Y","N","N","N","Y","N","N","Y","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
545,"W"," iPod 40 GB 4 Generation","bis zu 10.000 Titel",2005-10-11,2005-10-18,221.153000,176.996803,268.666667,764.667335,0.650967,-1.031811,-0.605404,2.071478,9.500000,"40 GB","classic","",439,74,"F","W","F","W","W","F","F","F","F",2005,2005,10,10,11,18,"W","Y","F","F","Y","N","Y","N","Y","Y","Y","N","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8227,"F"," iPod 40 GB, 3. Gen, OVP, orig. Software (i Pod 40GB)","",2006-02-16,2006-02-19,221.153000,176.996803,268.666667,764.667335,-0.566783,-2.142387,-0.605404,-0.523740,9.500000,"40 GB","classic","",311,-54,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,16,19,"W","N","W","F","Y","N","Y","N","Y","N","N","N","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
4901,"W"," IPOD Mini 4GB 2te Gen OVP neu","",2005-12-25,2005-12-26,167.977000,131.317479,171.047619,628.901677,-2.145727,0.812705,1.771007,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",364,-1,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,25,26,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3081,"W"," iPod mini 4GB!* 36M.Garantie","SILVER so ist er am schönsten...",2005-12-02,2005-12-12,167.977000,131.317479,171.047619,628.901677,1.163586,-0.805121,1.462071,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",387,22,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,2,12,"F","N","F","F","Y","N","Y","N","Y","N","Y","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
6723,"F"," iPod Nano  Apple schwarz  mit 2GB NEU","",2006-01-25,2006-02-04,197.862000,176.815699,198.507979,692.674216,1.163586,0.205307,-0.605404,1.843493,13.127273,"iPod Nano 4 GB","nano","",333,-32,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,25,4,"W","Y","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7619,"F"," iPod nano 2GB - Unvorstellbar klein,  in Farbe NEU","",2006-02-06,2006-02-09,197.862000,176.815699,198.507979,692.674216,-0.566783,0.537765,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",321,-44,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,6,9,"W","N","F","F","N","N","Y","N","N","Y","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
5120,"F"," Ipod NANO 4GB WEISS  TOP PREIS  WHITE ","",2005-12-30,2005-12-30,197.862000,176.815699,198.507979,692.674216,,0.154490,1.725956,-0.523740,13.127273,"iPod Nano 4 GB","nano","",359,-6,"W","F","F","F","F","W","F","F","F",2005,2005,12,12,30,30,"F","N","F","W","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
14913,"F"," iPod Video 30Gb schwarz","",2006-02-07,2006-02-14,263.459000,219.590736,282.979798,538.511002,0.650967,0.088315,-0.605404,-0.523740,9.592593,"30 GB","classic","",320,-45,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,7,14,"W","N","F","F","N","N","N","N","N","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F"
12185,"F"," Neu Apple iPod 30GB Video mit Garantie!!","",2005-11-25,2005-11-25,263.459000,219.590736,282.979798,538.511002,,0.216311,1.814001,-0.523740,9.592593,"30 GB","classic","",394,29,"F","F","F","F","F","F","F","F","F",2005,2005,11,11,25,25,"F","N","F","W","N","N","N","N","N","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","W","W","F","F"
6947,"F"," NEUWERTIGER iPOD MINI 4 GB pink nike adidas cordon","",2006-01-28,2006-02-02,173.450000,140.724516,179.250000,1704.617512,0.167384,-2.142387,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",330,-35,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,28,2,"W","N","W","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
288,"F"," Original Apple IPOD mini (pink)-  super Zustand -","+ Zubehör + Rg. + originalverpackt",2005-10-03,2005-10-03,173.450000,140.724516,179.250000,1704.617512,,-0.552749,-0.605404,1.679633,,"iPod Mini 4 GB","mini","Pink",447,82,"F","W","F","F","F","F","F","F","W",2005,2005,10,10,3,3,"W","Y","F","W","Y","N","Y","N","Y","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","W","F","F","F","F","W","W","F","F"
154,"F"," OVP IPOD 4GB NEU  NEU ","",2005-09-29,2005-10-09,164.757000,124.607742,175.808219,732.555133,1.163586,-0.501932,-0.605404,-0.523740,6.000000,"iPod Mini 4 GB","mini","Grün",451,86,"F","W","F","F","F","F","F","F","F",2005,2005,9,10,29,9,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
6385,"W","- - ->Apple Ipod mini 4GB, Silber, NEU, LOOK!!! <- - -","",2006-01-19,2006-01-24,167.977000,131.317479,171.047619,628.901677,0.167384,-0.066464,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",339,-26,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,19,24,"W","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
2416,"W","- - Apple iPod 40GB mit viel Zubehör OVP und wie neu- -","",2005-11-24,2005-11-27,221.153000,176.996803,268.666667,764.667335,-0.566783,0.615032,-0.605404,1.975412,9.500000,"40 GB","classic","",395,30,"F","W","F","F","W","F","F","F","F",2005,2005,11,11,24,27,"W","Y","F","F","N","N","Y","N","Y","N","N","N","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11477,"F","- Apple iPod 30 GB PHOTO - 1monat alt","",2005-11-06,2005-11-09,263.459000,219.590736,282.979798,538.511002,-0.566783,-2.142387,-0.605404,-0.523740,9.592593,"30 GB","classic","",413,48,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,6,9,"W","N","W","F","N","N","Y","N","Y","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","W","W","F","F"
1552,"W","- Apple iPod 40 GB - IV Generation","",2005-11-06,2005-11-09,221.153000,176.996803,268.666667,764.667335,-0.566783,-2.142387,-0.605404,-0.523740,9.500000,"40 GB","classic","",413,48,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,6,9,"W","N","W","F","N","N","Y","N","Y","N","N","N","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8951,"F","- APPLE Ipod Nano 2 GB * schwarz * - UVP. 229 ÿ","",2006-02-28,2006-03-01,197.862000,176.815699,198.507979,692.674216,-2.145727,-0.073026,-0.605404,1.843493,13.127273,"iPod Nano 4 GB","nano","",299,-66,"W","W","F","F","F","F","F","F","F",2006,2006,2,3,28,1,"W","Y","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14824,"W","- NEU - Apple IPod Video 30GB weiß - NEU -","Originalverpackt und noch verschweißt",2006-02-05,2006-02-12,263.459000,219.590736,282.979798,538.511002,0.650967,-0.535208,-0.605404,-0.523740,9.592593,"30 GB","classic","",322,-43,"W","W","F","F","F","F","F","F","W",2006,2006,2,2,5,12,"W","N","F","F","Y","N","Y","N","N","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
15790,"F","-- Apple IPod 3. Generation ! der schönste IPOD, NEU--","",2006-03-12,2006-03-13,207.358000,162.585936,226.704225,893.903859,-2.145727,-0.005329,1.697646,1.843493,9.533333,"20 GB","classic","",287,-78,"W","W","F","F","F","W","F","F","F",2006,2006,3,3,12,13,"F","Y","F","F","N","N","Y","N","Y","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10499,"W","--- Apple iPod color 5. Generation, 20 GB, VIEL Zubehör","",2005-10-13,2005-10-23,207.358000,162.585936,226.704225,893.903859,1.163586,-0.200892,-0.605404,2.094111,9.533333,"20 GB","classic","",437,72,"F","W","F","W","W","F","F","F","F",2005,2005,10,10,13,23,"W","Y","F","F","Y","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
2976,"W","---- I Pod Ipod Mini, 4GB, OVP, Rechnung Garantie, blue","--------------inkl.  blauer Silikon Tasche ( NP 19 EUR)",2005-12-01,2005-12-04,161.512000,125.064167,168.787879,986.390963,-0.566783,0.237593,-0.605404,-0.523740,3.888889,"iPod Mini 4 GB","mini","Blau",388,23,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,1,4,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F"
10301,"W","----> Apple iPod Photo 20GB NEU / Verschweisst <-----","",2005-10-07,2005-10-17,207.358000,162.585936,226.704225,893.903859,1.163586,0.328987,1.644103,-0.523740,9.533333,"20 GB","classic","",443,78,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,7,17,"F","N","F","F","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11053,"W","----> Apple iPod Photo 20GB NEU / Verschweisst <-----","",2005-10-25,2005-11-04,207.358000,162.585936,226.704225,893.903859,1.163586,0.331850,-0.605404,-0.523740,9.533333,"20 GB","classic","",425,60,"F","W","F","F","F","F","F","F","F",2005,2005,10,11,25,4,"W","N","F","F","N","N","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15993,"W","---->Ipod mini SIlber  4GB TOP ZUSTAND<-----","",2006-03-18,2006-03-19,167.977000,131.317479,171.047619,628.901677,-2.145727,-0.413995,1.504860,1.819951,6.708333,"iPod Mini 4 GB","mini","Silber",281,-84,"W","W","F","F","W","F","F","F","F",2006,2006,3,3,18,19,"F","Y","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
884,"F","---> Apple iPod mini 4gb (silver) <---","!!! nagelneu, OVP und noch eingeschweisst !!!",2005-10-19,2005-10-22,167.977000,131.317479,171.047619,628.901677,-0.566783,-0.209583,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",431,66,"F","W","F","F","F","F","F","F","W",2005,2005,10,10,19,22,"W","N","F","F","Y","N","N","N","Y","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
14434,"F","---> iPod Mini 6 GB Pink  OVP NUR 3 TAGE","Und Zubehör Schutz Skin Weiss und 12 V Netz Stecker",2006-01-26,2006-01-29,197.022000,168.103558,207.012658,1043.834052,-0.566783,-0.053601,-0.605404,-0.523740,13.166667,"iPod Mini 6 GB","mini","Silber",332,-33,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,26,29,"W","N","F","F","Y","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10349,"F","---I Pod,20GBsuper Zustand,keine Kratzer,100% TOP!!!---","",2005-10-09,2005-10-16,207.358000,162.585936,226.704225,893.903859,0.650967,-0.375389,-0.605404,-0.523740,9.533333,"20 GB","classic","",441,76,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,9,16,"W","N","F","F","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F"
12249,"W","--* iPOD 5G VIDEO mit 30 GB ** wie neu / Garantie * --","",2005-11-27,2005-12-04,263.459000,219.590736,282.979798,538.511002,0.650967,0.699252,-0.605404,2.055740,9.592593,"30 GB","classic","",392,27,"F","W","F","W","W","F","F","F","F",2005,2005,11,12,27,4,"W","Y","F","F","N","N","N","N","N","N","N","N","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","W","F","F"
7136,"F","--> IPOD MINI 4GB SILBER <--","wenig gebraucht, inklusive neuer Kabelfernbedienung",2006-01-31,2006-02-05,167.977000,131.317479,171.047619,628.901677,0.167384,-0.748312,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",327,-38,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,31,5,"W","N","F","F","Y","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
546,"F","-= Apple iPod mini Musicplayer (4 GB / Blue) =-","-= mit Kaufrechnung =-",2005-10-11,2005-10-18,161.512000,125.064167,168.787879,986.390963,0.650967,-0.275241,-0.605404,-0.523740,3.888889,"iPod Mini 4 GB","mini","Blau",439,74,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,11,18,"W","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","W","F","F"
