auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,item_leaf_category_name,listing_type_code,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,gms,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_LogN,qty_available_per_listing_Mean__avg,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
15930,"F","iPod 20 GB (in OVP) mit Garantie und Schutzhülle !!!","Die Chance!",2005-12-26,2005-12-31,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,206.000000,0.167384,-1.653983,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,26,31,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
12423,"F","Apple Ipod 4.Gen. 20GB","",2005-12-01,2005-12-11,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,176.000000,1.163586,-1.235541,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,1,11,"W","N","F","F","Y","N","N","N","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10992,"W","Apple iPod Photo 20GB (5.Generation) mit orig. Zubehör","neuwertig + Hülle(Agent 18) + Rechnung + Garantie + OVP",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,211.000000,0.650967,-0.162543,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","Y","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15924,"F","@APPLE iPOD 20GB 3. GENERATION - SCHÖNSTER iPOD + DOCK@","",2006-03-21,2006-03-22,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,180.000000,-2.145727,0.974407,0.262149,-0.508322,0.534506,9.533333,2006,2006,3,3,21,22,"F","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","F"
15922,"W","Apple Ipod U2 Edition 20 GB Riesen Zubehörpaket!!!!","",2006-03-21,2006-03-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,225.000000,,-1.045794,0.243856,0.387907,0.534506,9.533333,2006,2006,3,3,21,21,"W","Y","F","W","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10993,"W","Apple iPod - 20GB - nagelneu - Farbdisplay","",2005-10-23,2005-10-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,239.000000,0.167384,0.501994,0.243856,1.105276,0.534506,9.533333,2005,2005,10,10,23,28,"W","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
15920,"F","APPLE iPod 20GB Farbdisplay MA079FD/A","",2006-03-20,2006-03-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,199.000000,-0.566783,2.498432,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,20,23,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
15917,"F","Apple iPod 3. Generation 20 GB + Kopfhörer + Remote OVP","",2006-03-20,2006-03-22,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",9,207.358000,162.585936,226.704225,893.903859,149.900000,-1.149525,-0.301519,0.143024,0.418214,0.534506,9.533333,2006,2006,3,3,20,22,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
12422,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2005-12-01,2005-12-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,156.000000,-0.566783,-0.121240,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,1,4,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
10994,"W","Apple Ipod 20GB 5.Generation *** NEU","",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,250.000000,0.650967,-0.597368,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10998,"F","ipod 20 GB","Apple iPod 20GB MP3 Player",2005-10-23,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,198.000000,,0.083552,0.243856,-0.125520,0.534506,9.533333,2005,2005,10,10,23,23,"W","Y","F","W","Y","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
13407,"W","Apple iPod 20GB 4.Generation OVP Fernbedienung+ Tasche","",2005-12-25,2005-12-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,211.000000,0.167384,0.286807,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,25,30,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W"
12419,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2005-12-01,2005-12-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,170.000000,-0.566783,-0.121240,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,1,4,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
15910,"F","iPod 20 GB mit viel Zubehör","",2006-03-19,2006-03-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,140.000000,,-0.549703,0.243856,-1.517695,0.534506,9.533333,2006,2006,3,3,19,19,"W","Y","F","W","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
12417,"W","Apple iPod Player mit Farbdisplay - HD 20 GB - AAC, MP3","",2005-12-01,2005-12-01,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,275.000000,,2.480926,0.772904,1.193876,0.534506,9.533333,2005,2005,12,12,1,1,"F","Y","F","W","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
11000,"F","Apple Ipod!!! 20 GB wie neu mit Zubehör !!!","",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,192.000000,0.650967,-0.649888,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11003,"F","Apple ipod 20GB","",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,202.000000,0.650967,-0.631781,0.243856,0.205313,0.534506,9.533333,2005,2005,10,10,23,30,"W","Y","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11005,"F","APPLE iPod 20GB 3G, OVP + viel Zubehör!!!","inkl. Apple Ganratie bis 30.11.2005 (Protection Plan)",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,186.010000,0.650967,0.822787,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","Y","N","N","N","Y","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11012,"F","Apple iPod 20 GB  Firewire (2te Gen.)","",2005-10-23,2005-10-26,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,140.000000,-0.566783,0.292773,-0.359403,-1.517695,0.534506,9.533333,2005,2005,10,10,23,26,"F","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11013,"W","iPod 20 GB mit Farbdisplay (1 Woche alt)","",2005-10-23,2005-10-24,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,230.000000,-2.145727,-0.215319,0.143852,0.476182,0.534506,9.533333,2005,2005,10,10,23,24,"F","Y","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F"
12155,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2005-11-25,2005-11-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,143.130000,-0.566783,-0.121240,0.243856,0.418214,0.534506,9.533333,2005,2005,11,11,25,28,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
12415,"F","Apple iPod Photo 20GB 4G","mit Farbdisplay und Click Wheel",2005-12-01,2005-12-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,184.000000,-0.566783,-0.688128,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,1,4,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11629,"W","Apple ipod neu 20 GB !!!!!","",2005-11-12,2005-11-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,223.220000,0.650967,-0.631781,0.143852,0.418214,0.534506,9.533333,2005,2005,11,11,12,19,"F","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11014,"W","iPod Color Farbdisplay 20 GB - Apple","",2005-10-24,2005-11-03,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,220.990000,1.163586,-0.649888,0.243856,0.418214,0.534506,9.533333,2005,2005,10,11,24,3,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
13400,"F","Apple iPod 20 GB (inkl. Zubehör für KfZ.)","",2005-12-23,2005-12-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,173.000000,0.650967,-0.320633,0.243856,-2.170433,0.534506,9.533333,2005,2005,12,12,23,30,"W","Y","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
13398,"F","iPod 20GB 4G+Zubehöhr","",2005-12-23,2005-12-24,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,199.000000,-2.145727,-0.320633,0.243856,-0.105287,0.534506,9.533333,2005,2005,12,12,23,24,"W","Y","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
13395,"W","APPLE I POD 20GB - NEU OVP!!!","",2005-12-23,2005-12-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,251.010000,0.167384,0.701234,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,23,28,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
11016,"W","Apple iPod 20 GB Generation 5 G5 Farbdisplay","MP3 Player der Extraklasse. 20 GB. Originalverpackt.",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,251.000000,0.650967,0.953409,0.243856,0.729933,0.534506,9.533333,2005,2005,10,10,23,30,"W","Y","F","F","Y","N","N","N","N","Y","N","Y","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
11018,"W","Ipod Photo 20 GB 23 Monate Garantie!!! FAST NEU! OVP","",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,221.000000,0.650967,0.675050,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
11026,"F","Apple iPod Special Edition U2 20GB","",2005-10-24,2005-10-31,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,179.000000,0.650967,-0.024961,0.243856,0.418214,0.534506,9.533333,2005,2005,10,10,24,31,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15873,"F","Apple Ipod 20 GB 20GB 3. Generation mit Dockingstation","",2006-03-17,2006-03-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,164.000000,-0.566783,0.425409,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,17,20,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","F"
15872,"F","Teac MP3 Player MP8000 / MP-8000  mit 20 GB in Blau","",2006-03-17,2006-03-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",7,207.358000,162.585936,226.704225,893.903859,179.950000,-1.149525,-1.181175,0.369801,0.418214,0.534506,9.533333,2006,2006,3,3,17,19,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
15871,"W","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",2006-03-17,2006-03-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,364.010000,-0.566783,1.732622,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,17,20,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
12025,"F","Apple 20 GB iPod 4.Gen Click Wheel","",2005-11-21,2005-11-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,174.990000,0.650967,1.892190,0.243856,0.418214,0.534506,9.533333,2005,2005,11,11,21,28,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15866,"W","iPod Photo 20 GB - Restgarantie","",2006-03-16,2006-03-22,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",9,207.358000,162.585936,226.704225,893.903859,219.000000,0.429419,0.142347,0.613560,0.418214,0.534506,9.533333,2006,2006,3,3,16,22,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
13392,"W","Apple iPod 20GB Ausstellungsstück +","InMotion Audiosystem für ipod (Neuware)",2005-12-23,2005-12-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,287.000000,0.650967,1.708583,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,23,30,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15862,"F","Medion Mobile Jukebox 20 GB 95200","",2006-03-16,2006-03-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,151.000000,0.650967,-0.938651,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,16,23,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
15860,"F","iPod 20 GB weiß/silber","",2006-03-16,2006-03-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,200.000000,-0.566783,-0.938651,-0.716469,-0.085154,0.534506,9.533333,2006,2006,3,3,16,19,"F","Y","F","F","N","N","N","N","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
15858,"F","apple ipod 20gb","",2006-03-16,2006-03-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,172.510000,0.167384,1.137290,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,16,21,"W","N","W","F","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15855,"F","OVP Apple Ipod 20GB 3. Generation","",2006-03-16,2006-03-16,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,125.000000,,-0.565107,-2.080045,-1.972866,0.534506,9.533333,2006,2006,3,3,16,16,"F","Y","F","W","N","N","N","N","N","Y","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15851,"W","Apple iPod 30GB ClickWheel VIDEO in schwarz","",2006-03-15,2006-03-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,231.000000,-0.566783,1.137290,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,15,18,"W","N","W","F","N","N","N","N","N","N","N","Y","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
13391,"W","Apple iPod 20GB Ausstellungsstück +","InMotion Audiosystem für ipod (Neuware)",2005-12-23,2006-01-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,310.990000,1.163586,1.708583,0.243856,0.418214,0.534506,9.533333,2005,2006,12,1,23,2,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15845,"F","Apple iPod 20 GB 4. Generation - Click Wheel","",2006-03-15,2006-03-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,172.000000,-0.566783,0.517573,0.243856,-0.508322,0.534506,9.533333,2006,2006,3,3,15,18,"W","Y","F","F","N","N","N","N","N","Y","N","Y","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
13390,"W","Apple iPod 20GB Ausstellungsstück +","InMotion Audiosystem für ipod (Neuware)",2005-12-23,2005-12-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,271.000000,0.167384,1.708583,0.243856,0.418214,0.534506,9.533333,2005,2005,12,12,23,28,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15840,"F","Apple iPod 20GB 4.Generation Guter Zustand","",2006-03-18,2006-03-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB",1,207.358000,162.585936,226.704225,893.903859,143.880000,-2.145727,0.109574,0.243856,0.418214,0.534506,9.533333,2006,2006,3,3,18,19,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
