Umcodieren1,auct_id,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_start_date_month_1,listing_start_date_month_2,listing_start_date_month_3,listing_start_date_month_6,listing_start_date_month_8,listing_start_date_month_9,listing_start_date_month_10,listing_start_date_month_11,listing_start_date_month_12,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,start_price_Mean,buy_it_now_price_Mean,buy_it_now_mean < real,is_buy_it_now_greater,start_price_mean < real,is_start_price_greater,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_before_weihnachten,is_after_weihnachten_2005,Partition
1,12433,"Apple iPod 20 Gb 5. Generation (Farbdisplay) ab EUR 1.-","mit Rechnung und Restgarantie",2005-12-01,2005-12-11,10,1,118,1.000000,,"N","N","N","Y","N","N","N","N","N","1",256.000000,207.358000,1,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,11203,"APPLE iPOD 20 GB MIT FARBDISPLAY NEU/OVP/GARANTIE","",2005-10-30,2005-11-06,7,1,38,1.000000,,"N","N","N","Y","N","Y","N","Y","N","1",231.570000,207.358000,1,10,30,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",420,55,"F","F","1_Training"
1,15796,"Apple iPod 20GB Clickwheel Mac+PC einwandfreier Zustand","",2006-03-13,2006-03-13,0,1,757,1.000000,129.000000,"Y","N","N","Y","N","Y","N","N","N","1",129.000000,207.358000,0,3,13,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",286,-79,"W","F","1_Training"
1,15795,"Apple iPod 20 GB 3.Gen. mit Dock und Fernbed.!","",2006-03-13,2006-03-14,1,1,100,99.000000,150.000000,"Y","N","N","N","N","N","N","Y","N","1",149.990000,207.358000,0,3,13,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","F",44.248043,226.704225,"F","F","W","F",286,-79,"W","F","1_Training"
1,15790,"-- Apple IPod 3. Generation ! der schönste IPOD, NEU--","",2006-03-12,2006-03-13,1,1,84,169.000000,179.000000,"Y","N","N","Y","N","Y","N","N","N","1",179.000000,207.358000,0,3,12,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","W","F",287,-78,"W","F","1_Training"
1,15789,"nagelneu: Apple iPod 3. Generation - gesucht! *NEU","",2006-03-12,2006-03-19,7,1,0,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",169.000000,207.358000,0,3,12,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",287,-78,"W","F","1_Training"
1,12427,"Apple iPod 20 GB 4. Generation + iPod-Tasche NEU / OVP","",2005-12-01,2005-12-08,7,1,3990,1.000000,,"N","N","N","Y","N","N","N","N","N","1",253.000000,207.358000,1,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,12423,"Apple Ipod 4.Gen. 20GB","",2005-12-01,2005-12-11,10,1,9,1.000000,,"N","Y","N","N","N","N","N","Y","N","1",176.000000,207.358000,0,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,15781,"APPLE iPOD 15 GB  MP3 PLAYER - Viel Zubehör!!! TOP!!!","",2006-03-12,2006-03-19,7,1,47,1.000000,150.000000,"Y","N","N","N","N","Y","N","N","Y","1",126.000000,207.358000,0,3,12,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",287,-78,"W","F","1_Training"
1,12422,"Apple iPod 20GB 4.Generation Guter Zustand","",2005-12-01,2005-12-04,3,1,78,1.000000,,"N","N","N","Y","N","N","N","Y","N","1",156.000000,207.358000,0,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,12417,"Apple iPod Player mit Farbdisplay - HD 20 GB - AAC, MP3","",2005-12-01,2005-12-01,0,1,12084,249.000000,275.000000,"Y","N","N","N","N","N","N","N","N","1",275.000000,207.358000,1,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","W","W",388,23,"W","F","1_Training"
1,11190,"iPod 20 GB Apple OVP","",2005-10-29,2005-11-03,5,1,15,1.000000,,"N","Y","N","N","N","N","N","N","N","1",172.030000,207.358000,0,10,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",421,56,"F","F","1_Training"
1,15760,"Apple HP iPod 20 GB mit Ledertasche & Ladegerät","",2006-03-12,2006-03-15,3,1,86,125.000000,175.000000,"Y","N","N","N","N","N","N","N","N","1",175.000000,207.358000,0,3,12,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W",44.248043,226.704225,"F","F","W","F",287,-78,"W","F","1_Training"
1,15757,"iPod 3. Generation 20GB mit Docking Station","incl. orig. Tasche u. orig. Fernsteuerung",2006-03-11,2006-03-11,0,1,37,50.000000,145.000000,"Y","Y","N","Y","N","Y","N","N","N","1",145.000000,207.358000,0,3,11,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F",44.248043,226.704225,"F","F","W","F",288,-77,"W","F","1_Training"
1,11285,"Apple iPod 20GB (4. Generation, Click Wheel)","",2005-11-01,2005-11-06,5,1,229,1.000000,,"N","N","N","Y","N","N","N","N","N","1",184.000000,207.358000,0,11,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",418,53,"F","F","1_Training"
1,12405,"Apple iPod 20 GB mit Dock, Tasche und Garantie","originalverpackt und unbenutzt",2005-12-01,2005-12-04,3,9,179,239.000000,,"N","N","N","Y","N","Y","N","N","N","1",239.000000,207.358000,1,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","W","F","W",44.248043,226.704225,"F","F","W","W",388,23,"W","F","1_Training"
1,12404,"Apple iPod Photo 20GB, Farbdisplay, top Zustand!","Gravis G-Pod Sleeve geschenkt bei Sofortkauf!!",2005-12-01,2005-12-05,4,1,346,179.950000,235.000000,"Y","N","N","Y","N","Y","N","Y","N","1",234.560000,207.358000,1,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","W","F",388,23,"W","F","1_Training"
1,15735,"++APPLE IPOD 20 GB G4+++NEU+++","",2006-03-10,2006-03-17,7,1,202,1.000000,,"N","N","N","N","N","N","N","N","N","1",261.000000,207.358000,1,3,10,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",289,-76,"W","F","1_Training"
1,11183,"Apple IPOD MP3 Player 20GB mit USB Kabel sonst nackt","",2005-10-29,2005-11-06,8,9,14263,169.000000,,"N","N","N","N","N","N","N","N","N","1",169.000000,207.358000,0,10,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","W","F",421,56,"F","F","1_Training"
1,15733,"IPOD 4G clickwheel 20GB apple","",2006-03-09,2006-03-16,7,1,24,1.990000,,"N","N","N","N","N","N","N","N","N","1",162.000000,207.358000,0,3,9,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",290,-75,"W","F","1_Training"
1,15727,"APPLE   iPod   4.Generation    mit 20 GB !! !!","",2006-03-09,2006-03-10,1,1,1858,1.000000,240.000000,"Y","N","N","N","N","Y","N","N","N","1",240.000000,207.358000,1,3,9,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","F","F",290,-75,"W","F","1_Training"
1,11181,"Apple iPod 20GB 4. GEN - NEU","",2005-10-29,2005-11-03,5,1,104,1.000000,,"N","Y","N","N","N","N","N","Y","N","1",231.000000,207.358000,1,10,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",421,56,"F","F","1_Training"
1,12399,"IPod  U2  20GB Special Edition + Schutzhülle","",2005-12-04,2005-12-14,10,1,81,70.000000,,"N","N","N","N","N","Y","N","Y","N","1",227.600000,207.358000,1,12,4,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",44.248043,226.704225,"F","F","W","F",385,20,"W","F","1_Training"
1,15715,"Apple iPod Photo 4. Generation 20 Gigabyte - defekt!","",2006-03-09,2006-03-19,10,1,61,1.000000,,"N","N","N","N","N","N","N","Y","N","1",120.000000,207.358000,0,3,9,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",290,-75,"W","F","1_Training"
1,15706,"Apple iPOD Photo mit 20GB - FARBDISPLAY - 4. Generation","",2006-03-08,2006-03-13,5,1,111,1.000000,,"N","Y","N","Y","N","N","Y","N","N","1",206.000000,207.358000,0,3,8,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",291,-74,"W","F","1_Training"
1,15705,"Apple iPod 20 GB (4. Gen.) weiss. OVP","",2006-03-08,2006-03-15,7,1,20,1.000000,,"N","N","N","N","N","N","N","N","N","1",194.650000,207.358000,0,3,8,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",291,-74,"W","F","1_Training"
1,12387,"Apple iPod 20GB 3.Generation + Zubehör","",2005-12-01,2005-12-04,3,1,147,1.000000,,"N","N","N","Y","N","Y","N","Y","N","1",179.000000,207.358000,0,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,11166,"Samsung YH-920 GS 20GB Mp3-Player°Radio°OGG°Record°Neu!","Napster Edition°Line-IN°FM-Rec°Voice-Rec°OTG°Vorbis OGG",2005-10-28,2005-11-04,7,2,2240,199.000000,,"N","Y","Y","Y","N","Y","Y","Y","Y","10",199.000000,207.358000,0,10,28,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",44.248043,226.704225,"F","F","W","F",422,57,"F","F","1_Training"
1,11164,"Apple IPOD 20GB (Photo) *OVP*","5. Generation, Farbdisplay + Zubehör",2005-10-29,2005-10-30,1,1,125,1.000000,,"N","N","N","N","N","Y","N","Y","N","1",212.550000,207.358000,1,10,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",421,56,"F","F","1_Training"
1,12385,"Apple IPod Photo 20 GB NEU!!","",2005-11-30,2005-12-07,7,1,4,1.000000,,"N","N","N","N","N","N","N","N","N","1",256.000000,207.358000,1,11,30,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",389,24,"F","F","1_Training"
1,12379,"Apple iPod 20 GB weiß","",2005-12-01,2005-12-11,10,1,0,1.000000,,"N","N","N","N","N","N","N","Y","N","1",161.020000,207.358000,0,12,1,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",388,23,"W","F","1_Training"
1,15680,"I Pod 20 GB","",2006-03-07,2006-03-17,10,1,523,1.000000,270.000000,"Y","N","N","N","N","N","N","N","N","1",201.000000,207.358000,0,3,7,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",44.248043,226.704225,"W","W","F","F",292,-73,"W","F","1_Training"
1,11153,"Ipod U2,Photo,20gb, Special Edition +Itrip +Case","",2005-10-27,2005-11-03,7,1,106,300.000000,400.000000,"Y","N","N","N","N","Y","N","N","N","1",349.000000,207.358000,1,10,27,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F",44.248043,226.704225,"W","W","W","W",423,58,"F","F","1_Training"
1,15676,"Apple Ipod Gen1 5GB Viel Zubehör","",2006-03-07,2006-03-10,3,1,7,1.000000,,"N","N","N","N","N","Y","N","N","N","1",142.000000,207.358000,0,3,7,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",292,-73,"W","F","1_Training"
1,11152,"Apple - ipod (Photo) 20 GB mit Farbdisplay // NEU","",2005-10-28,2005-11-02,5,1,19,1.000000,270.000000,"Y","N","N","N","N","N","N","Y","N","1",231.000000,207.358000,1,10,28,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","F","F",422,57,"F","F","1_Training"
1,12360,"Apple iPod 20 GB neu U2 limited edition OVP Garantie 4G","",2005-11-30,2005-12-01,1,1,387,1.990000,,"N","N","N","Y","N","Y","N","N","N","1",234.660000,207.358000,1,11,30,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",389,24,"F","F","1_Training"
1,12359,"Apple iPod 20GB 4 Generation MP3 Player Win + Mac","",2005-11-30,2005-12-05,5,1,6,1.000000,,"N","Y","N","Y","N","N","N","N","N","1",201.000000,207.358000,0,11,30,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",389,24,"F","F","1_Training"
1,12352,"Appel iPod 20 GB (3. Generation)","",2005-11-30,2005-12-07,7,1,6,112.000000,,"N","N","N","N","N","Y","N","Y","N","1",151.090000,207.358000,0,11,30,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",44.248043,226.704225,"F","F","W","F",389,24,"F","F","1_Training"
1,15640,"Apple iPod 20GB 4g - Austauschgerät -Komplett unbenutzt","",2006-03-05,2006-03-06,1,1,34,50.000000,190.000000,"Y","N","N","Y","N","N","N","N","N","1",190.000000,207.358000,0,3,5,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","W","F",294,-71,"W","F","1_Training"
1,12346,"Original Apple iPod 4.Generation 20GB mit Clickwheel!","",2005-11-29,2005-12-04,5,1,8,1.000000,,"N","Y","N","Y","N","Y","N","N","N","1",191.000000,207.358000,0,11,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",390,25,"F","F","1_Training"
1,15629,"!!! Apple iPod 20 GB Click Wheel+ iTrip + Tasche !!!","",2006-03-05,2006-03-12,7,1,45,1.000000,199.000000,"Y","N","N","Y","N","N","N","N","N","1",186.000000,207.358000,0,3,5,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W",44.248043,226.704225,"F","F","F","F",294,-71,"W","F","1_Training"
1,15626,"Apple iPod 4G ganz Neu!!! (da Garantiefall, Umtausch)","",2006-03-05,2006-03-06,1,1,15,199.000000,229.000000,"Y","Y","N","N","N","N","N","N","N","1",207.500000,207.358000,1,3,5,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","W","F",294,-71,"W","F","1_Training"
1,12345,"IPOD*20GB*4.Gen.*APPLE*Viel Zubeh*OVP*Remote Control*","",2005-11-29,2005-12-04,5,1,92,99.000000,249.000000,"Y","N","N","Y","N","N","N","N","N","1",196.000000,207.358000,0,11,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"W","W","W","F",390,25,"F","F","1_Training"
1,15617,"Apple I POD","",2006-03-05,2006-03-12,7,1,7,150.000000,,"N","Y","N","Y","N","N","N","Y","N","1",191.000000,207.358000,0,3,5,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F",44.248043,226.704225,"F","F","W","F",294,-71,"W","F","1_Training"
1,15614,"Apple Ipod 20 GB (4th Generation) top gepflegt","",2006-03-09,2006-03-19,10,1,14,1.000000,200.000000,"Y","N","N","N","N","N","N","Y","N","1",168.990000,207.358000,0,3,9,2006,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",44.248043,226.704225,"F","F","F","F",290,-75,"W","F","1_Training"
1,12341,"iPod 20GB (5. Generation) mit Farbdisplay + OVP","",2005-11-29,2005-12-04,5,1,134,1.000000,,"N","Y","N","Y","N","Y","Y","Y","Y","1",212.000000,207.358000,1,11,29,2005,"20 GB","","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F",44.248043,226.704225,"F","F","F","F",390,25,"F","F","1_Training"
