auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_date,listing_start_date_in_weeks,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,Partition
14534,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",7,1,2214,1.990000,0.000000,"N","N","N","Y","N","N","N","N","N",1,391.330000,207.358000,1,2006-01-29,5534.857143,1,29,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","1_Training"
15177,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",3,1,2447,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,377.000000,207.358000,1,2006-02-15,5537.285714,2,15,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","1_Training"
15425,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",3,1,2555,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,393.000000,207.358000,1,2006-02-24,5538.571429,2,24,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","1_Training"
15871,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",3,1,2834,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,364.010000,207.358000,1,2006-03-17,5541.571429,3,17,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","1_Training"
12451,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !","",5,1,1781,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,426.000000,207.358000,1,2005-12-01,5526.428571,12,1,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","1_Training"
11152,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple - ipod (Photo) 20 GB mit Farbdisplay // NEU","",5,1,19,1.000000,270.000000,"Y","N","N","N","N","N","N","Y","N",1,231.000000,207.358000,1,2005-10-28,5521.571429,10,28,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","1_Training"
11298,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple 20 GB ipod 2. Generation **TOP Zustand**","",10,1,217,10.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,141.120000,207.358000,0,2005-11-01,5522.142857,11,1,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11104,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple 20 GB iPod 3.GEN inkl Neuer Akku !","",7,1,3842,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,179.000000,207.358000,0,2005-10-26,5521.285714,10,26,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
13323,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple 20 GB iPod 3.GEN inkl Neuer Akku !","",7,1,3893,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,200.000000,207.358000,0,2005-12-21,5529.285714,12,21,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12439,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple 20 GB iPod 4.Gen Click Wheel- mit Rest-Garantie","Kopfhörer sind noch unbenutzt - siehe Fotos XXL",7,1,48,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,231.000000,207.358000,1,2005-12-01,5526.428571,12,1,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
13230,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple 20 GB iPod im Neu zustand mit viel Zubehör MAC/PC","nur 3 Tage - als Weihnactsgeschenk",3,1,116,1.000000,0.000000,"N","Y","N","Y","N","N","N","N","Y",1,251.000000,207.358000,1,2005-12-18,5528.857143,12,18,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15760,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple HP iPod 20 GB mit Ledertasche & Ladegerät","",3,1,86,125.000000,175.000000,"Y","N","N","N","N","N","N","N","N",1,175.000000,207.358000,0,2006-03-12,5540.857143,3,12,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
14863,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I - Pod 20 GB , neu noch nicht genutzt","",3,1,0,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,252.010000,207.358000,1,2006-02-06,5536.000000,2,6,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15617,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I POD","",7,1,7,150.000000,0.000000,"N","Y","N","Y","N","N","N","Y","N",1,191.000000,207.358000,0,2006-03-05,5539.857143,3,5,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11390,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE I POD  U2  Edition & Zubehör !!!!!","",10,1,41,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,261.000000,207.358000,1,2005-11-04,5522.571429,11,4,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11599,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i Pod 20 GB","",10,1,34,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,152.000000,207.358000,0,2005-11-11,5523.571429,11,11,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12652,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I POD 20 GB 4 Generation!!!","",1,1,59,10.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,237.520000,207.358000,1,2005-12-06,5527.142857,12,6,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
13591,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I Pod 20 GB 4Generation Display defekt","",7,1,84,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,116.000000,207.358000,0,2006-01-01,5530.857143,1,1,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11072,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i POD 20 Gb mit Org.Apple Zubehör TOP.i.o","",5,1,22,1.000000,0.000000,"N","Y","N","Y","N","Y","N","N","N",1,161.000000,207.358000,0,2005-10-25,5521.142857,10,25,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11312,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i pod 20GB  *NEU*  Orginalverpackt","",7,1,18,1.000000,0.000000,"N","Y","N","Y","N","Y","Y","N","N",1,250.000000,207.358000,1,2005-11-01,5522.142857,11,1,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","1_Training"
14200,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE I POD 20GB - NEU OVP!!!","",5,1,1,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,200.000000,207.358000,0,2006-01-19,5533.428571,1,19,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
14145,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i pod 20GB *NEU & OVP*","",5,1,29,1.000000,0.000000,"N","N","N","Y","N","Y","Y","N","N",1,250.000000,207.358000,1,2006-01-17,5533.142857,1,17,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
13176,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i pod 4.Generation 20GB**wie neu**3 Monate alt","",7,1,120,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,210.550000,207.358000,1,2005-12-16,5528.571429,12,16,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","1_Training"
14446,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i-pod  20 GB - selten benutzt - TOP!","",7,1,59,1.000000,0.000000,"N","N","N","Y","N","Y","N","Y","N",1,227.690000,207.358000,1,2006-01-26,5534.428571,1,26,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10517,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i-Pod *20GB* wie neu!!!!!","",0,9,38,210.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,210.000000,207.358000,1,2005-10-13,5519.428571,10,13,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10466,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-Pod 20 GB - kaum benutzt!!!!!","",0,9,33,239.000000,0.000000,"N","Y","N","Y","N","Y","Y","N","N",1,239.000000,207.358000,1,2005-10-13,5519.428571,10,13,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10898,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-Pod 20 GB OVP - wie NEU","",0,1,33,180.000000,190.000000,"Y","Y","N","Y","N","Y","N","N","N",1,190.000000,207.358000,0,2005-10-21,5520.571429,10,21,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12742,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-POD 20GB + Zubehör gebraucht","Sehr gut zu bedienen mit Clickwheel !!!!!!!!!!!",3,1,15,1.000000,185.000000,"Y","N","N","N","N","Y","N","N","N",1,208.850000,207.358000,1,2005-12-08,5527.428571,12,8,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
14052,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-Pod 20GB PC + Mac","",7,1,36,150.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,196.530000,207.358000,0,2006-01-14,5532.714286,1,14,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
14539,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple i-Pod 20GB+i-Trip,Garantie,OVP,super Zustand","",7,1,13,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,217.000000,207.358000,1,2006-01-29,5534.857143,1,29,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","1_Training"
12801,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-Pod 4G 20 GB m. Tasche wie Neu","",0,9,48,140.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,140.000000,207.358000,0,2005-12-10,5527.714286,12,10,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
11403,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple I-POD I POD in Weiss 20GB NEU + OVP","Farbdisplay + I-Pod der 5. Generation + Garantie",7,1,114,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,257.980000,207.358000,1,2005-11-06,5522.857143,11,6,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15838,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple Ipod","",3,1,8,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,170.000000,207.358000,0,2006-03-15,5541.285714,3,15,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
14684,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod  MP3-Player 20 GB (4. Generation) weiß","",7,1,56,1.000000,0.000000,"N","Y","N","Y","N","N","N","N","N",1,212.000000,207.358000,1,2006-02-01,5535.285714,2,1,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10194,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20 GB - 5. Gen, mit Farbdisplay - OVP/Gar.","",10,1,167,99.000000,255.000000,"Y","N","N","N","N","N","N","N","N",1,242.000000,207.358000,1,2005-10-03,5518.000000,10,3,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","1_Training"
10451,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20 GB - Farbdisplay - ClickWheel - neuw.","",4,9,171,245.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,245.000000,207.358000,1,2005-10-12,5519.285714,10,12,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","1_Training"
11552,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20 GB - NEU + OVP","",7,1,198,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,210.010000,207.358000,1,2005-11-09,5523.285714,11,9,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10187,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE IPOD - 20 GB - ZUBEHÖR - LCD DISPLAY-SEHR EDEL-","",10,1,6,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,186.000000,207.358000,0,2005-10-02,5517.857143,10,2,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10201,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20GB - 4. Generation - Click Wheel - Neu!!","",7,1,310,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,201.000000,207.358000,0,2005-10-03,5518.000000,10,3,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
11714,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20GB - 4.Generation - OVP","",7,1,315,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,165.000000,207.358000,0,2005-11-13,5523.857143,11,13,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10993,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod - 20GB - nagelneu - Farbdisplay","",5,1,261,1.000000,269.000000,"Y","N","N","Y","N","N","N","N","N",1,239.000000,207.358000,1,2005-10-23,5520.857143,10,23,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","1_Training"
14356,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple IPOD - 4. Generation - 20 GB","",3,1,34,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,190.000000,207.358000,0,2006-01-23,5534.000000,1,23,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15751,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple IPOD - 4. Generation - 20 GB getauschtes Neugerät","",0,1,17,1.000000,185.000000,"Y","Y","N","Y","N","N","N","Y","N",1,185.000000,207.358000,0,2006-03-11,5540.714286,3,11,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
13362,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple IPOD - U2  - Special Edition 20GB","",0,1,718,1.000000,155.000000,"Y","N","N","N","N","N","N","N","N",1,155.000000,207.358000,0,2005-12-22,5529.428571,12,22,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12489,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE iPOD -- 20 GB -- 4.Generation -- Zustand sehr gut","",7,1,31,1.000000,230.000000,"Y","N","N","Y","N","Y","N","Y","N",1,216.000000,207.358000,1,2005-12-03,5526.714286,12,3,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12517,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE iPod -20GB-PC + Mac-","",5,1,57,150.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,220.000000,207.358000,1,2005-12-03,5526.714286,12,3,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15371,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE IPOD (20GB) 4. GENERATION, neu!!!","",7,1,92,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,173.000000,207.358000,0,2006-02-22,5538.285714,2,22,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
13433,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple Ipod (neuwertig)+Silicon Case","Ipod 1 Monat in Gebrauch(nahezu Neuzustand)",7,1,17,1.000000,250.000000,"Y","N","N","Y","N","Y","N","Y","N",1,204.990000,207.358000,0,2005-12-26,5530.000000,12,26,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
10033,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","apple iPod / 20 GB / 4. Generation / US-Version / Neu","",47,7,1316,219.990000,0.000000,"N","N","N","Y","N","N","N","N","N",10,223.320000,207.358000,1,2005-09-24,5516.714286,9,24,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15781,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","APPLE iPOD 15 GB  MP3 PLAYER - Viel Zubehör!!! TOP!!!","",7,1,47,1.000000,150.000000,"Y","N","N","N","N","Y","N","N","Y",1,126.000000,207.358000,0,2006-03-12,5540.857143,3,12,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15530,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod 15 GB 3gen.+iTrip+iTalk+Tasche+KFZKabel+OVP","",3,1,104,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,154.000000,207.358000,0,2006-02-28,5539.142857,2,28,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
15597,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod 15GB","",5,1,8,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,123.000000,207.358000,0,2006-03-04,5539.714286,3,4,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
12820,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod 2 Generation incl. iTrip von Griffin Tasche","",0,9,321,111.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,111.000000,207.358000,0,2005-12-10,5527.714286,12,10,2005,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
13656,"Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB","Apple iPod 20 GB","",0,9,28,208.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,208.000000,207.358000,1,2006-01-03,5531.142857,1,3,2006,"20 GB",,"F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
