auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,gms_transformed,discret_feedback_score_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,gallery_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_classic_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,listing_type_code_1_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3,Partition
12443,"Apple iPod 20 GB (3. Generation) - Mac und PC KULT","",0,"apple ipod 20 gb (3. generation) - mac und pc kult","",12,12,0.370018,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.540122,-0.872355,0.945348,3,1,1,1,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.730724,1,"_article_20_transformed",0.047337,"ipix_featured_fee_flag_transformed",0.042402,"gms_transformed",0.036557,"1_Training"
15811,"Apple iPod 20 GB OVP inkl. Schutzhülle","",0,"apple ipod 20 gb ovp inkl. schutzhülle","",3,3,1.004458,-0.818583,-0.120981,0.485277,-1.667858,-1.667858,1.667858,1.716107,-0.451813,1.218234,3,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",1.031198,3,"_article_20_transformed",0.086410,"feedback_score_at_listing_time_transformed",0.070180,"start_price_mean < real_transformed",0.066231,"1_Training"
15803,"Apple iPod 20GB 4.Generation Guter Zustand","",0,"apple ipod 20gb 4.generation guter zustand","",3,3,-0.370163,-0.818583,-0.120981,0.485277,-1.689071,-1.689071,1.689071,1.609681,-0.463400,0.111407,3,1,1,1,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.986787,3,"listing_title_lowercase_contains_bussword_transformed",0.146753,"_article_20_transformed",0.090299,"ipix_featured_fee_flag_transformed",0.043539,"1_Training"
12436,"I Pod Photo 20 GB 5.000 Songs 20.000 Photos neuwertig","",0,"i pod photo 20 gb 5.000 songs 20.000 photos neuwertig","",12,12,-0.552098,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.540122,0.195472,-1.564578,3,1,0,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,"F",1.372060,1,"listing_title_lowercase_contains_songs_transformed",0.268294,"listing_title_lowercase_contains_ipod_transformed",0.121605,"listing_title_lowercase_contains_photo_transformed",0.055201,"1_Training"
12433,"Apple iPod 20 Gb 5. Generation (Farbdisplay) ab EUR 1.-","mit Rechnung und Restgarantie",1,"apple ipod 20 gb 5. generation (farbdisplay) ab eur 1.-","mit rechnung und restgarantie",12,12,-0.376383,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.391126,1.354178,0.093917,3,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"F",0.882821,1,"listing_title_lowercase_contains_colordisplay_transformed",0.225688,"_article_20_transformed",0.039182,"is_before_weihnachten_transformed",0.024273,"1_Training"
11203,"APPLE iPOD 20 GB MIT FARBDISPLAY NEU/OVP/GARANTIE","",1,"apple ipod 20 gb mit farbdisplay neu/ovp/garantie","",10,11,-0.500783,0.672607,-0.120981,0.485277,1.174652,1.174652,-1.174652,-1.136107,0.799135,-0.500544,3,1,1,1,0,1,4,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,"F",0.997166,1,"listing_title_lowercase_contains_colordisplay_transformed",0.199808,"listing_title_lowercase_contains_warrenty_transformed",0.082396,"_article_20_transformed",0.034689,"1_Training"
15795,"Apple iPod 20 GB 3.Gen. mit Dock und Fernbed.!","",0,"apple ipod 20 gb 3.gen. mit dock und fernbed.!","",3,3,-0.404373,-0.818583,-0.120981,0.485277,-1.667858,-1.667858,1.667858,1.588396,-1.054340,0.007083,3,0,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.931474,3,"_article_20_transformed",0.095661,"start_price_mean < real_transformed",0.073322,"buy_it_now_listed_flag_transformed",0.059085,"1_Training"
12429,"Apple iPod 20GB (3G) NEU für MAC und Windows","",1,"apple ipod 20gb (3g) neu für mac und windows","",12,12,-0.126028,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.454981,0.374958,0.545378,3,0,1,0,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",0.839292,1,"buy_it_now_mean < real_transformed",0.090027,"is_buy_it_now_greater_transformed",0.071812,"buy_it_now_listed_flag_transformed",0.052796,"1_Training"
15790,"-- Apple IPod 3. Generation ! der schönste IPOD, NEU--","",0,"-- apple ipod 3. generation ! der schönste ipod, neu--","",3,3,-0.429253,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.567110,-0.395240,-0.084389,3,0,1,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.945050,3,"_article_20_transformed",0.094287,"start_price_mean < real_transformed",0.072268,"buy_it_now_listed_flag_transformed",0.058236,"1_Training"
15789,"nagelneu: Apple iPod 3. Generation - gesucht! *NEU","",0,"nagelneu: apple ipod 3. generation - gesucht! *neu","",3,3,-0.559873,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.694822,-0.622438,0.000000,3,1,1,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.872778,3,"_article_20_transformed",0.102094,"ipix_featured_fee_flag_transformed",0.049226,"_article_meta_classic_transformed",0.049210,"1_Training"
12423,"Apple Ipod 4.Gen. 20GB","",0,"apple ipod 4.gen. 20gb","",12,12,-0.545878,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.391126,-0.463400,-1.256205,3,1,0,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.763735,1,"bold_fee_flag_transformed",0.074297,"_article_20_transformed",0.045291,"discret_feedback_score_transformed",0.035455,"1_Training"
15786,"iPod 20 GB, 3. Gen, Docking + iTrip + Tasche + GARANTIE","",0,"ipod 20 gb, 3. gen, docking + itrip + tasche + garantie","",3,3,0.230067,-0.818583,-0.120981,0.485277,-1.667858,-1.667858,1.667858,1.716107,-0.349801,0.859775,3,1,1,1,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"F",1.033907,3,"listing_title_lowercase_contains_warrenty_transformed",0.140126,"_article_20_transformed",0.086184,"ipix_featured_fee_flag_transformed",0.041555,"1_Training"
12422,"Apple iPod 20GB 4.Generation Guter Zustand","",0,"apple ipod 20gb 4.generation guter zustand","",12,12,-0.438583,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.540122,-0.917794,-0.123268,3,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.822770,1,"listing_title_lowercase_contains_bussword_transformed",0.150161,"_article_20_transformed",0.042041,"gms_transformed",0.033845,"1_Training"
15772,"Apple iPod 20GB mit Viel Zubehör und Restgarantie","",0,"apple ipod 20gb mit viel zubehör und restgarantie","",3,3,-0.468128,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.567110,0.081874,-0.269731,3,0,1,0,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.013614,3,"listing_title_lowercase_contains_warrenty_transformed",0.142932,"_article_20_transformed",0.087909,"buy_it_now_listed_flag_transformed",0.054297,"1_Training"
15765,"!!! Apple i POD. EINFACH GENIAL !!!","",0,"!!! apple i pod. einfach genial !!!","",3,3,-0.494563,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.694822,-1.008673,-0.448037,3,1,1,0,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"F",0.992729,3,"listing_title_lowercase_contains_ipod_transformed",0.146732,"_article_20_transformed",0.089758,"ipix_featured_fee_flag_transformed",0.043279,"1_Training"
15761,"Apple iPod MP3 Player 20GB USB Kabel und Kopfhörer -3","",0,"apple ipod mp3 player 20gb usb kabel und kopfhörer -3","",3,3,2.729075,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.652251,-0.486119,2.689949,2,1,1,0,1,1,4,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",1.237588,1,"feedback_score_at_listing_time_transformed",0.065795,"discret_feedback_score_transformed",0.059214,"listing_end_date_days",0.057848,"1_Training"
15751,"Apple IPOD - 4. Generation - 20 GB getauschtes Neugerät","",0,"apple ipod - 4. generation - 20 gb getauschtes neugerät","",3,3,-0.533438,-0.818583,-0.120981,0.485277,-1.625433,-1.625433,1.625433,1.524540,-0.258922,-0.922545,3,0,0,1,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.949165,3,"bold_fee_flag_transformed",0.095631,"_article_20_transformed",0.093878,"buy_it_now_listed_flag_transformed",0.057983,"1_Training"
15750,"Apple ipod 20GB PHOTO Foto mp3-Player *wie NEU* i-pod","PLUS iTrip LCD",1,"apple ipod 20gb photo foto mp3-player *wie neu* i-pod","plus itrip lcd",3,3,-0.465018,-0.818583,-0.120981,0.485277,-1.646646,-1.646646,1.646646,1.609681,1.732007,-0.252241,3,1,0,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.148258,1,"listing_title_lowercase_contains_photo_transformed",0.065960,"dasy_between_weihnachten_2006_transformed",0.060544,"days_between_weihnachten_2005_transformed",0.060544,"1_Training"
12405,"Apple iPod 20 GB mit Dock, Tasche und Garantie","originalverpackt und unbenutzt",1,"apple ipod 20 gb mit dock, tasche und garantie","originalverpackt und unbenutzt",12,12,-0.281528,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.540122,0.967943,0.312533,2,1,1,1,0,1,4,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,"F",0.894899,1,"listing_title_lowercase_contains_warrenty_transformed",0.091812,"is_start_price_greater_transformed",0.061234,"listing_type_code_9_transformed",0.054165,"1_Training"
15739,"Apple iPod 20 GB OVP nagelneu","",1,"apple ipod 20 gb ovp nagelneu","",3,3,-0.300188,-0.818583,-0.120981,0.485277,-1.604220,-1.604220,1.604220,1.588396,0.763465,0.276127,3,0,1,1,1,1,4,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"F",1.206570,1,"buy_it_now_mean < real_transformed",0.062623,"listing_end_date_days",0.056256,"dasy_between_weihnachten_2006_transformed",0.055623,"1_Training"
12404,"Apple iPod Photo 20GB, Farbdisplay, top Zustand!","Gravis G-Pod Sleeve geschenkt bei Sofortkauf!!",1,"apple ipod photo 20gb, farbdisplay, top zustand!","gravis g-pod sleeve geschenkt bei sofortkauf!!",12,12,-0.021843,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.518837,0.867067,0.658294,3,0,1,1,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,"F",1.206775,1,"listing_title_lowercase_contains_colordisplay_transformed",0.165103,"listing_title_lowercase_contains_bussword_transformed",0.102379,"listing_title_lowercase_contains_photo_transformed",0.062762,"1_Training"
15735,"++APPLE IPOD 20 GB G4+++NEU+++","",1,"++apple ipod 20 gb g4+++neu+++","",3,3,-0.245763,-0.818583,-0.120981,0.485277,-1.604220,-1.604220,1.604220,1.652251,1.467777,0.375951,3,1,1,0,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.886707,3,"_article_20_transformed",0.100491,"gms_transformed",0.060464,"_article_meta_classic_transformed",0.048437,"1_Training"
15733,"IPOD 4G clickwheel 20GB apple","",0,"ipod 4g clickwheel 20gb apple","",3,3,-0.522553,-0.818583,-0.120981,0.485277,-1.583007,-1.583007,1.583007,1.630966,-0.781476,-0.741630,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.835482,3,"_article_20_transformed",0.106652,"_article_meta_classic_transformed",0.051406,"_article_4_transformed",0.043817,"1_Training"
11182,"Nagelneuer ***Apple iPod 20GB*MP3 *NEU--OVP..!!!","",1,"nagelneuer ***apple ipod 20gb*mp3 *neu--ovp..!!!","",10,11,-0.548988,0.672607,-0.120981,0.485277,1.174652,1.174652,-1.174652,-1.136107,0.609426,-1.388053,3,1,1,0,0,1,4,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.768019,1,"_article_20_transformed",0.045038,"listing_title_lowercase_contains_ovp_transformed",0.040663,"ipix_featured_fee_flag_transformed",0.040343,"1_Training"
11181,"Apple iPod 20GB 4. GEN - NEU","",1,"apple ipod 20gb 4. gen - neu","",10,11,-0.398153,0.672607,-0.120981,0.485277,1.195865,1.195865,-1.195865,-1.199962,0.786185,0.027659,3,1,0,0,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.762966,1,"bold_fee_flag_transformed",0.074371,"_article_20_transformed",0.045337,"gallery_fee_flag_transformed",0.029918,"1_Training"
11180,"Nagelneu: Apple iPod Photo 20GB  (5.G)mit Farbdisp. OVP","Versandkosten übernehme ich - volle Herstellergarantie",1,"nagelneu: apple ipod photo 20gb  (5.g)mit farbdisp. ovp","versandkosten übernehme ich - volle herstellergarantie",10,11,-0.444803,0.672607,-0.120981,0.485277,1.174652,1.174652,-1.174652,-1.136107,1.558656,-0.150887,3,1,1,1,1,1,4,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.799000,1,"listing_title_lowercase_contains_photo_transformed",0.094793,"_article_20_transformed",0.043292,"listing_title_lowercase_contains_ovp_transformed",0.039086,"1_Training"
15712,"Ipod 20 Gig,OVP + Garantie","",1,"ipod 20 gig,ovp + garantie","",3,3,-0.527218,-0.818583,-0.120981,0.485277,-1.583007,-1.583007,1.583007,1.545825,0.308389,-0.811685,3,0,1,0,0,1,4,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,"F",1.125887,3,"listing_title_lowercase_contains_warrenty_transformed",0.128679,"is_buy_it_now_greater_transformed",0.085542,"_article_20_transformed",0.079143,"1_Training"
12394,"Apple Ipod U2 Special Edition 20GB Neu OVP Farbdisplay!","inkl. Dockingstation und Cinch-Kabel für Stereoanlage",0,"apple ipod u2 special edition 20gb neu ovp farbdisplay!","inkl. dockingstation und cinch-kabel für stereoanlage",12,12,0.478868,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.518837,0.000000,1.003423,3,0,1,1,0,1,4,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,"F",1.055608,1,"listing_title_lowercase_contains_colordisplay_transformed",0.188746,"buy_it_now_mean < real_transformed",0.071579,"is_buy_it_now_greater_transformed",0.057096,"1_Training"
15705,"Apple iPod 20 GB (4. Gen.) weiss. OVP","",0,"apple ipod 20 gb (4. gen.) weiss. ovp","",3,3,-0.528773,-0.818583,-0.120981,0.485277,-1.561795,-1.561795,1.561795,1.609681,-0.039677,-0.837282,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.020229,3,"listing_title_lowercase_contains_white_transformed",0.179651,"_article_20_transformed",0.087339,"listing_title_lowercase_contains_ovp_transformed",0.047233,"1_Training"
12387,"Apple iPod 20GB 3.Generation + Zubehör","",0,"apple ipod 20gb 3.generation + zubehör","",12,12,-0.331288,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.540122,-0.395240,0.209204,3,1,1,1,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.714251,1,"_article_20_transformed",0.048429,"ipix_featured_fee_flag_transformed",0.043380,"is_before_weihnachten_transformed",0.030002,"1_Training"
11169,"Apple iPod 20GB Neu iPod (3G)  MP3 Player for PC + MAC","",0,"apple ipod 20gb neu ipod (3g)  mp3 player for pc + mac","",10,11,2.729075,0.672607,-0.120981,0.485277,1.217078,1.217078,-1.217078,-1.114822,0.116635,2.231317,3,0,1,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,"F",0.978222,1,"feedback_score_at_listing_time_transformed",0.083240,"buy_it_now_mean < real_transformed",0.077241,"is_buy_it_now_greater_transformed",0.061613,"1_Training"
15697,"iPod G4 20 GB","spitzen zubehör",0,"ipod g4 20 gb","spitzen zubehör",3,3,-0.458798,-0.818583,-0.120981,0.485277,-1.561795,-1.561795,1.561795,1.481970,-0.395240,-0.218920,2,1,1,0,1,1,4,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",1.097431,1,"dasy_between_weihnachten_2006_transformed",0.059005,"days_between_weihnachten_2005_transformed",0.059005,"listing_start_date_days",0.059005,"1_Training"
15694,"iPod 15GB","",0,"ipod 15gb","",3,3,-0.423033,-0.818583,-0.120981,0.485277,-1.561795,-1.561795,1.561795,1.609681,-1.258590,-0.059983,3,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.843021,3,"_article_20_transformed",0.105698,"_article_meta_classic_transformed",0.050947,"_article_4_transformed",0.043425,"1_Training"
12380,"Ipod 3G 20GB + Zubehör!!!!","",0,"ipod 3g 20gb + zubehör!!!!","",11,12,-0.412148,0.885634,-0.120981,0.485277,0.517057,0.517057,-0.517057,-0.518837,-0.541555,-0.019827,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.716551,1,"_article_20_transformed",0.048273,"listing_title_lowercase_contains_apple_transformed",0.041831,"gallery_fee_flag_transformed",0.031856,"1_Training"
12379,"Apple iPod 20 GB weiß","",0,"apple ipod 20 gb weiß","",12,12,-0.559873,1.098661,-0.120981,0.485277,0.495844,0.495844,-0.495844,-0.391126,-0.803741,0.000000,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.713370,1,"_article_20_transformed",0.048489,"gms_transformed",0.035153,"gallery_fee_flag_transformed",0.031998,"1_Training"
15680,"I Pod 20 GB","",0,"i pod 20 gb","",3,3,0.253393,-0.818583,-0.120981,0.485277,-1.540582,-1.540582,1.540582,1.652251,0.104593,0.875042,3,0,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,"F",1.203608,3,"listing_title_lowercase_contains_ipod_transformed",0.121024,"buy_it_now_mean < real_transformed",0.099468,"is_buy_it_now_greater_transformed",0.080018,"1_Training"
12365,"Apple iPod 20GB Farbdisplay+Zubehör *WIE NEU*","",0,"apple ipod 20gb farbdisplay+zubehör *wie neu*","",11,12,-0.356168,0.885634,-0.120981,0.485277,0.517057,0.517057,-0.517057,-0.518837,0.000000,0.148748,3,0,1,1,0,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,"F",1.071196,1,"listing_title_lowercase_contains_colordisplay_transformed",0.186000,"buy_it_now_mean < real_transformed",0.070537,"is_buy_it_now_greater_transformed",0.056265,"1_Training"
15677,"Apple Ipod 20 GB - neu, unbenutzt aus Garantietausch","Scroll Wheel Firewire Tasche Fernbedienung Netzteil",0,"apple ipod 20 gb - neu, unbenutzt aus garantietausch","scroll wheel firewire tasche fernbedienung netzteil",3,3,-0.222438,-0.818583,-0.120981,0.485277,-1.540582,-1.540582,1.540582,1.460685,-0.145323,0.413531,3,1,1,1,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.956404,3,"listing_title_lowercase_contains_warrenty_transformed",0.151482,"_article_20_transformed",0.093167,"_article_meta_classic_transformed",0.044907,"1_Training"
15676,"Apple Ipod Gen1 5GB Viel Zubehör","",0,"apple ipod gen1 5gb viel zubehör","",3,3,-0.548988,-0.818583,-0.120981,0.485277,-1.540582,-1.540582,1.540582,1.503255,-1.235870,-1.388053,3,1,1,0,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.871136,3,"_article_20_transformed",0.102287,"ipix_featured_fee_flag_transformed",0.049319,"_article_meta_classic_transformed",0.049303,"1_Training"
12359,"Apple iPod 20GB 4 Generation MP3 Player Win + Mac","",0,"apple ipod 20gb 4 generation mp3 player win + mac","",11,12,-0.550543,0.885634,-0.120981,0.485277,0.517057,0.517057,-0.517057,-0.518837,0.104593,-1.468926,3,1,0,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.754476,1,"bold_fee_flag_transformed",0.075208,"_article_20_transformed",0.045847,"discret_feedback_score_transformed",0.042975,"1_Training"
12349,"Apple iPod 20GB - 4. Generation - mit Farbdisplay","",0,"apple ipod 20gb - 4. generation - mit farbdisplay","",11,12,-0.552098,0.885634,-0.120981,0.485277,0.538269,0.538269,-0.538269,-0.540122,-0.031725,-1.564578,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,"F",0.900585,1,"listing_title_lowercase_contains_colordisplay_transformed",0.221236,"discret_feedback_score_transformed",0.038962,"_article_20_transformed",0.038409,"1_Training"
15643,"Apple IPod 4. Generation 20GB USB, Firewire OVP","",0,"apple ipod 4. generation 20gb usb, firewire ovp","",3,3,-0.315738,-0.818583,-0.120981,0.485277,-1.519369,-1.519369,1.519369,1.439399,-1.144991,0.243732,3,1,1,0,0,1,4,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.870213,3,"_article_20_transformed",0.102395,"listing_title_lowercase_contains_ovp_transformed",0.055375,"ipix_featured_fee_flag_transformed",0.049372,"1_Training"
11136,"Apple iPod Photo 20GB+Fernbedienung+Silicon Case!!","",0,"apple ipod photo 20gb+fernbedienung+silicon case!!","",10,10,-0.533438,0.672607,-0.120981,0.485277,1.238291,1.238291,-1.238291,-1.348959,0.000000,-0.922545,3,0,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,"F",0.929757,1,"listing_title_lowercase_contains_photo_transformed",0.081461,"buy_it_now_mean < real_transformed",0.081268,"is_buy_it_now_greater_transformed",0.064825,"1_Training"
15640,"Apple iPod 20GB 4g - Austauschgerät -Komplett unbenutzt","",0,"apple ipod 20gb 4g - austauschgerät -komplett unbenutzt","",3,3,-0.507003,-0.818583,-0.120981,0.485277,-1.498156,-1.498156,1.498156,1.418114,-0.145323,-0.558896,3,0,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.886863,3,"_article_20_transformed",0.100473,"start_price_mean < real_transformed",0.077010,"buy_it_now_listed_flag_transformed",0.062057,"1_Training"
15639,"Apple Ipod 20 GB U2, 4. Generation, leicht defekt","",0,"apple ipod 20 gb u2, 4. generation, leicht defekt","",3,3,0.351358,-0.818583,-0.120981,0.485277,-1.498156,-1.498156,1.498156,1.609681,-1.349696,0.934713,3,1,1,0,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.924871,3,"_article_20_transformed",0.096344,"start_price_mean < real_transformed",0.073845,"_article_meta_classic_transformed",0.046438,"1_Training"
15629,"!!! Apple iPod 20 GB Click Wheel+ iTrip + Tasche !!!","",0,"!!! apple ipod 20 gb click wheel+ itrip + tasche !!!","",3,3,-0.489898,-0.818583,-0.120981,0.485277,-1.498156,-1.498156,1.498156,1.545825,-0.236202,-0.411841,3,0,1,1,1,1,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.839558,3,"_article_20_transformed",0.106134,"buy_it_now_listed_flag_transformed",0.065553,"_article_meta_classic_transformed",0.051157,"1_Training"
15626,"Apple iPod 4G ganz Neu!!! (da Garantiefall, Umtausch)","",1,"apple ipod 4g ganz neu!!! (da garantiefall, umtausch)","",3,3,-0.536548,-0.818583,-0.120981,0.485277,-1.498156,-1.498156,1.498156,1.418114,0.252272,-0.988209,3,0,0,0,1,1,4,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,"F",1.290598,3,"listing_title_lowercase_contains_warrenty_transformed",0.112256,"buy_it_now_mean < real_transformed",0.092764,"is_buy_it_now_greater_transformed",0.074624,"1_Training"
